t,q_ref_rad,q_meas_rad,qd_ref_rad_s,qd_meas_rad_s,e_rad,e_dot_rad_s,e_int,psi,psi_dot,kappa_delta,nussbaum_n,zeta,zeta_dot,u_cmd,current_from_u_raw,goal_current_raw,present_current_raw,psi_hat_norm,q_ref_base_rad,qdd_ref_rad_s2,disturb_jump_active,disturb_jump_rad,disturb_pulse_active,disturb_pulse_raw,disturb_event_count
14.166756,1.7453292520,1.7502720790,0.0000000000,-0.0000000000,-0.0049428270,0.0000000000,-0.1084658960,-0.1168531363,-0.0048775293,0.4527747991,0.5379675414,0.9910515195,0.0074972689,0.0346859300,7.2840453014,-6.837,-5,0.1570735813,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
14.208429,1.7453292520,1.7502720790,0.0000000000,-0.0000000000,-0.0049428270,0.0000000000,-0.1086718471,-0.1170563666,-0.0048775293,0.4537017341,0.5380501834,0.9913652184,0.0075287731,0.0348099737,7.3100944738,-6.863,-7,0.1574103747,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
14.250095,1.7453292520,1.7502720790,0.0000000000,-0.0000000000,-0.0049428270,0.0000000000,-0.1088777982,-0.1172595970,-0.0048775293,0.4546933488,0.5381329018,0.9916802713,0.0075612693,0.0349383429,7.3370520112,-6.890,-7,0.1577676266,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
14.291761,1.7453292520,1.7502720790,0.0000000000,-0.0000000000,-0.0049428270,0.0000000000,-0.1090837494,-0.1174628274,-0.0048775293,0.4557441371,0.5382157037,0.9919967167,0.0075946901,0.0350707133,7.3648497941,-6.918,-8,0.1581435989,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
14.333451,1.7453292520,1.7502720790,0.0000000000,-0.0000000000,-0.0049428270,0.0000000000,-0.1092897005,-0.1176660578,-0.0048775293,0.4568490850,0.5382985954,0.9923145906,0.0076289737,0.0352067890,7.3934256894,-6.946,-8,0.1585367088,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
14.375096,1.7453292520,1.7502720790,0.0000000000,-0.0000000000,-0.0049428270,0.0000000000,-0.1094956516,-0.1178692882,-0.0048775293,0.4580036264,0.5383815825,0.9926339266,0.0076640640,0.0353463001,7.4227230266,-6.975,-8,0.1589455149,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
14.416858,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.1097655186,-0.1211832195,-0.0795343510,0.4584943186,0.5384646697,0.9929716322,0.0081049335,0.0363776996,7.6393169137,-7.192,-6,0.1601260241,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
14.458485,1.7453292520,1.7502720790,0.0000000000,-0.0000000000,-0.0049428270,0.0000000000,-0.1099714697,-0.1183388205,0.0682655764,0.4626391983,0.5385522289,0.9932955962,0.0077751358,0.0357937827,7.5166943750,-7.069,-7,0.1605105558,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
14.500096,1.7453292520,1.7502720790,0.0000000000,-0.0000000000,-0.0049428270,0.0000000000,-0.1101774209,-0.1185420509,-0.0048775293,0.4637693266,0.5386359281,0.9936210275,0.0078103526,0.0359329858,7.5459270262,-7.099,-7,0.1609118508,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
14.541796,1.7453292520,1.7502720790,0.0000000000,-0.0000000000,-0.0049428270,0.0000000000,-0.1103833720,-0.1187452812,-0.0048775293,0.4649479774,0.5387197131,0.9939479598,0.0078463741,0.0360755877,7.5758734143,-7.129,-5,0.1613285012,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
14.583492,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.1106532390,-0.1220592125,-0.0795343510,0.4654505972,0.5388035882,0.9942936315,0.0082961209,0.0371212103,7.7954541607,-7.348,-6,0.1625220394,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
14.625108,1.7453292520,1.7502720790,0.0000000000,-0.0000000000,-0.0049428270,0.0000000000,-0.1108591901,-0.1192148135,0.0682655764,0.4696452795,0.5388919478,0.9946253045,0.0079601520,0.0365315870,7.6716332776,-7.224,-6,0.1629134526,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
14.666806,1.7453292520,1.7502720790,0.0000000000,-0.0000000000,-0.0049428270,0.0000000000,-0.1110651412,-0.1194180439,-0.0048775293,0.4707957514,0.5389764164,0.9949584816,0.0079962510,0.0366736482,7.7014661318,-7.254,-7,0.1633214049,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
14.708467,1.7453292520,1.7502720790,0.0000000000,-0.0000000000,-0.0049428270,0.0000000000,-0.1112710923,-0.1196212743,-0.0048775293,0.4719941079,0.5390609596,0.9952931965,0.0080331582,0.0368190971,7.7320103932,-7.285,-8,0.1637445084,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
14.750251,1.7453292520,1.7502720790,0.0000000000,-0.0000000000,-0.0049428270,0.0000000000,-0.1114770435,-0.1198245047,-0.0048775293,0.4732363442,0.5391455814,0.9956294808,0.0080708225,0.0369676926,7.7632154358,-7.316,-8,0.1641814995,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
14.791781,1.7453292520,1.7502720790,0.0000000000,-0.0000000000,-0.0049428270,0.0000000000,-0.1116829946,-0.1200277351,-0.0048775293,0.4745188134,0.5392302851,0.9959673640,0.0081091974,0.0371192147,7.7950350887,-7.348,-7,0.1646312276,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
14.833543,1.7453292520,1.7502720790,0.0000000000,-0.0000000000,-0.0049428270,0.0000000000,-0.1118889457,-0.1202309655,-0.0048775293,0.4758381945,0.5393150734,0.9963068740,0.0081482404,0.0372734631,7.8274272460,-7.380,-6,0.1650926447,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
14.875126,1.7453292520,1.7502720790,0.0000000000,-0.0000000000,-0.0049428270,0.0000000000,-0.1120948968,-0.1204341958,-0.0048775293,0.4771914633,0.5393999485,0.9966480371,0.0081879127,0.0374302548,7.8603535111,-7.413,-6,0.1655647968,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
14.916867,1.7453292520,1.7502720790,0.0000000000,-0.0000000000,-0.0049428270,0.0000000000,-0.1123008480,-0.1206374262,-0.0048775293,0.4785758658,0.5394849119,0.9969908779,0.0082281789,0.0375894232,7.8937788716,-7.447,-5,0.1660468149,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
14.958669,1.7453292520,1.7502720790,0.0000000000,-0.0000000000,-0.0049428270,0.0000000000,-0.1125067991,-0.1208406566,-0.0048775293,0.4799888942,0.5395699648,0.9973354198,0.0082690067,0.0377508162,7.9276714028,-7.480,-8,0.1665379080,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
15.000117,1.7453292520,1.7518060598,0.0000000000,-0.0000000000,-0.0064768078,0.0000000000,-0.1127766661,-0.1241545879,-0.0795343510,0.4806830727,0.5396551078,0.9976996527,0.0087415905,0.0388387245,8.1561321375,-7.709,-6,0.1678133090,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
15.041832,1.7453292520,1.7502720790,0.0000000000,-0.0000000000,-0.0049428270,0.0000000000,-0.1129826172,-0.1213101889,0.0682655764,0.4851413130,0.5397447547,0.9980493948,0.0083938094,0.0382471380,8.0318989830,-7.585,-7,0.1682673541,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
15.083587,1.7453292520,1.7502720790,0.0000000000,-0.0000000000,-0.0049428270,0.0000000000,-0.1131885683,-0.1215134193,-0.0048775293,0.4864739050,0.5398304843,0.9984008114,0.0084339977,0.0384047119,8.0649895072,-7.618,-8,0.1687332754,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
15.125179,1.7453292520,1.7502720790,0.0000000000,-0.0000000000,-0.0049428270,0.0000000000,-0.1133945195,-0.1217166497,-0.0048775293,0.4878409346,0.5399162781,0.9987539296,0.0084748365,0.0385648941,8.0986277695,-7.651,-9,0.1692101018,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
15.166795,1.7453292520,1.7502720790,0.0000000000,-0.0000000000,-0.0049428270,0.0000000000,-0.1136004706,-0.1219198801,-0.0048775293,0.4892395991,0.5400021373,0.9991087749,0.0085162887,0.0387275128,8.1327776874,-7.686,-7,0.1696969495,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
15.208452,1.7453292520,1.7502720790,0.0000000000,-0.0000000000,-0.0049428270,0.0000000000,-0.1138064217,-0.1221231104,-0.0048775293,0.4906673463,0.5400880627,0.9994653716,0.0085583208,0.0388924112,8.1674063595,-7.720,-7,0.1701930135,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
15.250201,1.7453292520,1.7502720790,0.0000000000,-0.0000000000,-0.0049428270,0.0000000000,-0.1140123728,-0.1223263408,-0.0048775293,0.4921218519,0.5401740546,0.9998237425,0.0086009022,0.0390594466,8.2024837863,-7.755,-8,0.1706975606,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
15.291774,1.7453292520,1.7487380982,0.0000000000,-0.0000000000,-0.0034088462,0.0000000000,-0.1141544081,-0.1194188703,0.0697792924,0.4943639788,0.5402601129,1.0001657793,0.0082088815,0.0382818067,8.0391793986,-7.592,-9,0.1704424508,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
15.333475,1.7453292520,1.7502720790,0.0000000000,-0.0000000000,-0.0049428270,0.0000000000,-0.1143603592,-0.1226697301,-0.0780206350,0.4928772161,0.5403419104,1.0005260021,0.0086453476,0.0392313324,8.2385798091,-7.791,-7,0.1710141669,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
15.375101,1.7453292520,1.7487380982,0.0000000000,-0.0000000000,-0.0034088462,0.0000000000,-0.1145023945,-0.1197622596,0.0697792924,0.4953153839,0.5404276996,1.0008699423,0.0082545661,0.0384653728,8.0777282802,-7.630,-7,0.1708182174,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
15.416919,1.7453292520,1.7487380982,0.0000000000,-0.0000000000,-0.0034088462,0.0000000000,-0.1146444297,-0.1199024185,-0.0033638133,0.4947618973,0.5405092683,1.0012140422,0.0082583957,0.0384803311,8.0808695296,-7.634,-8,0.1706755581,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
15.458451,1.7453292520,1.7487380982,0.0000000000,-0.0000000000,-0.0034088462,0.0000000000,-0.1147864650,-0.1200425774,-0.0033638133,0.4943627290,0.5405905396,1.0015583935,0.0082644313,0.0385052015,8.0860923053,-7.639,-6,0.1705814684,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
15.500227,1.7453292520,1.7487380982,0.0000000000,-0.0000000000,-0.0034088462,0.0000000000,-0.1149285002,-0.1201827363,-0.0033638133,0.4941042191,0.5406715344,1.0019030805,0.0082724891,0.0385391372,8.0932188202,-7.646,-8,0.1705316498,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
15.541780,1.7453292520,1.7487380982,0.0000000000,-0.0000000000,-0.0034088462,0.0000000000,-0.1150705355,-0.1203228951,-0.0033638133,0.4939739284,0.5407522711,1.0022481806,0.0082824012,0.0385813664,8.1020869529,-7.655,-9,0.1705221880,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
15.583446,1.7453292520,1.7472041174,0.0000000000,-0.0000000000,-0.0018748654,0.0000000000,-0.1151486549,-0.1173523531,0.0712930084,0.4947216902,0.5408327666,1.0025759241,0.0078658452,0.0376819267,7.9132045971,-7.466,-8,0.1697933615,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
15.625141,1.7453292520,1.7472041174,0.0000000000,-0.0000000000,-0.0018748654,0.0000000000,-0.1152267743,-0.1174294405,-0.0018500973,0.4926149599,0.5409089003,1.0029025803,0.0078397479,0.0375781709,7.8914158814,-7.444,-7,0.1691489909,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
15.666774,1.7453292520,1.7487380982,0.0000000000,-0.0000000000,-0.0034088462,0.0000000000,-0.1153688095,-0.1206172288,-0.0765069190,0.4899979931,0.5409844773,1.0032460322,0.0082428469,0.0384329141,8.0709119549,-7.624,-5,0.1693386667,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
15.708441,1.7453292520,1.7487380982,0.0000000000,-0.0000000000,-0.0034088462,0.0000000000,-0.1155108448,-0.1207573877,-0.0033638133,0.4905613572,0.5410636127,1.0035903165,0.0082628231,0.0385200109,8.0892022921,-7.642,-8,0.1695474243,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
15.750166,1.7453292520,1.7487380982,0.0000000000,-0.0000000000,-0.0034088462,0.0000000000,-0.1156528801,-0.1208975466,-0.0033638133,0.4911800293,0.5411426024,1.0039354686,0.0082836491,0.0386108251,8.1082732648,-7.661,-8,0.1697736010,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
15.791772,1.7453292520,1.7472041174,0.0000000000,-0.0000000000,-0.0018748654,0.0000000000,-0.1157309995,-0.1179270046,0.0712930084,0.4926074927,0.5412214519,1.0042636604,0.0078766032,0.0377587236,7.9293319592,-7.482,-9,0.1692559061,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
15.833558,1.7453292520,1.7487380982,0.0000000000,-0.0000000000,-0.0034088462,0.0000000000,-0.1158730347,-0.1211147929,-0.0765069190,0.4903570211,0.5412961114,1.0046089353,0.0082865980,0.0386372237,8.1138169717,-7.667,-8,0.1695641529,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
15.875123,1.7453292520,1.7472041174,0.0000000000,-0.0000000000,-0.0018748654,0.0000000000,-0.1159511541,-0.1181442508,0.0712930084,0.4920215015,0.5413743248,1.0049373834,0.0078827538,0.0378014879,7.9383124581,-7.491,-7,0.1691198903,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
15.916863,1.7453292520,1.7472041174,0.0000000000,-0.0000000000,-0.0018748654,0.0000000000,-0.1160292735,-0.1182213382,-0.0018500973,0.4907400881,0.5414484102,1.0052652086,0.0078678048,0.0377493050,7.9273540423,-7.480,-7,0.1687347796,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
15.958466,1.7453292520,1.7472041174,0.0000000000,-0.0000000000,-0.0018748654,0.0000000000,-0.1161073929,-0.1182984256,-0.0018500973,0.4896302767,0.5415220471,1.0055925099,0.0078552324,0.0377079612,7.9186718440,-7.471,-7,0.1684035462,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
16.000172,1.7453292520,1.7472041174,0.0000000000,-0.0000000000,-0.0018748654,0.0000000000,-0.1161855123,-0.1183755130,-0.0018500973,0.4886767694,0.5415952592,1.0059193778,0.0078448292,0.0376765034,7.9120657174,-7.465,-7,0.1681213869,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
16.041781,1.7453292520,1.7487380982,0.0000000000,-0.0000000000,-0.0034088462,0.0000000000,-0.1163275475,-0.1215633013,-0.0765069190,0.4871142576,0.5416680679,1.0062636887,0.0082634621,0.0385934259,8.1046194460,-7.657,-7,0.1686470144,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
16.083492,1.7453292520,1.7472041174,0.0000000000,-0.0000000000,-0.0018748654,0.0000000000,-0.1164056669,-0.1185927593,0.0712930084,0.4894048585,0.5417444303,1.0065915790,0.0078693665,0.0378028222,7.9385926658,-7.491,-7,0.1683980143,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
16.125129,1.7453292520,1.7472041174,0.0000000000,-0.0000000000,-0.0018748654,0.0000000000,-0.1164837863,-0.1186698467,-0.0018500973,0.4886899239,0.5418168343,1.0069191734,0.0078622651,0.0377864820,7.9351612136,-7.488,-5,0.1681907872,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
16.166772,1.7453292520,1.7472041174,0.0000000000,-0.0000000000,-0.0018748654,0.0000000000,-0.1165619057,-0.1187469341,-0.0018500973,0.4880961914,0.5418888644,1.0072465426,0.0078568606,0.0377778493,7.9333483469,-7.486,-6,0.1680216119,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
16.208552,1.7453292520,1.7487380982,0.0000000000,-0.0000000000,-0.0034088462,0.0000000000,-0.1167039410,-0.1219347224,-0.0765069190,0.4868616434,0.5419605365,1.0075915910,0.0082811626,0.0387155513,8.1302657760,-7.683,-7,0.1686525259,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
16.250252,1.7453292520,1.7472041174,0.0000000000,-0.0000000000,-0.0018748654,0.0000000000,-0.1167820604,-0.1189641803,0.0712930084,0.4894577481,0.5420357452,1.0079203603,0.0078904626,0.0379450190,7.9684539974,-7.521,-8,0.1684971758,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
16.291772,1.7453292520,1.7472041174,0.0000000000,-0.0000000000,-0.0018748654,0.0000000000,-0.1168601798,-0.1190412677,-0.0018500973,0.4890145447,0.5421070863,1.0082489920,0.0078871625,0.0379460031,7.9686606530,-7.521,-7,0.1683752901,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
16.333578,1.7453292520,1.7472041174,0.0000000000,-0.0000000000,-0.0018748654,0.0000000000,-0.1169382991,-0.1191183551,-0.0018500973,0.4886684478,0.5421780860,1.0085775435,0.0078852342,0.0379531967,7.9701712970,-7.523,-7,0.1682838904,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
16.375109,1.7453292520,1.7472041174,0.0000000000,-0.0000000000,-0.0018748654,0.0000000000,-0.1170164185,-0.1191954425,-0.0018500973,0.4884108180,0.5422487566,1.0089060668,0.0078845590,0.0379660568,7.9728719180,-7.526,-7,0.1682202646,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
16.416791,1.7453292520,1.7472041174,0.0000000000,-0.0000000000,-0.0018748654,0.0000000000,-0.1170945379,-0.1192725299,-0.0018500973,0.4882337880,0.5423191093,1.0092346096,0.0078850286,0.0379840886,7.9766586076,-7.529,-8,0.1681819429,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
16.458488,1.7453292520,1.7472041174,0.0000000000,-0.0000000000,-0.0018748654,0.0000000000,-0.1171726573,-0.1193496173,-0.0018500973,0.4881301936,0.5423891541,1.0095632156,0.0078865443,0.0380068413,7.9814366647,-7.534,-7,0.1681666765,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
16.500130,1.7453292520,1.7472041174,0.0000000000,-0.0000000000,-0.0018748654,0.0000000000,-0.1172507767,-0.1194267047,-0.0018500973,0.4880935111,0.5424588998,1.0098919246,0.0078890159,0.0380339037,7.9871197800,-7.540,-8,0.1681724175,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
16.541861,1.7453292520,1.7472041174,0.0000000000,-0.0000000000,-0.0018748654,0.0000000000,-0.1173288961,-0.1195037921,-0.0018500973,0.4881177996,0.5425283545,1.0102207730,0.0078923615,0.0380649014,7.9936292926,-7.546,-7,0.1681973010,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
16.583516,1.7453292520,1.7472041174,0.0000000000,-0.0000000000,-0.0018748654,0.0000000000,-0.1174070155,-0.1195808794,-0.0018500973,0.4881976495,0.5425975251,1.0105497941,0.0078965061,0.0380994929,8.0008935116,-7.554,-7,0.1682396290,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
16.625135,1.7453292520,1.7472041174,0.0000000000,-0.0000000000,-0.0018748654,0.0000000000,-0.1174851349,-0.1196579668,-0.0018500973,0.4883281345,0.5426664180,1.0108790184,0.0079013816,0.0381373671,8.0088470990,-7.562,-9,0.1682978552,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
16.666797,1.7453292520,1.7472041174,0.0000000000,-0.0000000000,-0.0018748654,0.0000000000,-0.1175632543,-0.1197350542,-0.0018500973,0.4885047686,0.5427350388,1.0112084736,0.0079069256,0.0381782405,8.0174305063,-7.570,-6,0.1683705715,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
16.708453,1.7453292520,1.7472041174,0.0000000000,-0.0000000000,-0.0018748654,0.0000000000,-0.1176413737,-0.1198121416,-0.0018500973,0.4887234670,0.5428033924,1.0115381853,0.0079130815,0.0382218546,8.0265894617,-7.579,-6,0.1684564957,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
16.750208,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1176555772,-0.1167785281,0.0728067244,0.4897326460,0.5428714831,1.0118505681,0.0074971864,0.0373227377,7.8377749074,-7.391,-8,0.1678002541,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
16.791801,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1176697807,-0.1167925440,-0.0003363813,0.4878262473,0.5429357030,1.0121616382,0.0074656830,0.0372107465,7.8142567679,-7.367,-6,0.1672061749,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
16.833449,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1176839843,-0.1168065599,-0.0003363813,0.4861005525,0.5429993706,1.0124714992,0.0074366641,0.0371101224,7.7931257007,-7.346,-8,0.1666687016,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
16.875113,1.7453292520,1.7472041174,0.0000000000,-0.0000000000,-0.0018748654,0.0000000000,-0.1177621036,-0.1199312767,-0.0749932030,0.4837951663,0.5430625102,1.0127977057,0.0078289549,0.0379571434,7.9710001151,-7.524,-6,0.1669372445,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
16.916784,1.7453292520,1.7472041174,0.0000000000,-0.0000000000,-0.0018748654,0.0000000000,-0.1178402230,-0.1200083641,-0.0018500973,0.4845822396,0.5431286776,1.0131245104,0.0078433147,0.0380374700,7.9878687001,-7.541,-7,0.1672015231,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
16.958481,1.7453292520,1.7472041174,0.0000000000,-0.0000000000,-0.0018748654,0.0000000000,-0.1179183424,-0.1200854514,-0.0018500973,0.4853569580,0.5431946548,1.0134519070,0.0078575182,0.0381170617,8.0045829558,-7.557,-8,0.1674619319,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
17.000108,1.7453292520,1.7472041174,0.0000000000,-0.0000000000,-0.0018748654,0.0000000000,-0.1179964618,-0.1201625388,-0.0018500973,0.4861204655,0.5432604384,1.0137798896,0.0078715814,0.0381959910,8.0211581179,-7.574,-6,0.1677188297,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
17.041789,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1180106653,-0.1171289253,0.0728067244,0.4876229421,0.5433260252,1.0140908563,0.0074632020,0.0373318095,7.8396799998,-7.392,-8,0.1672161252,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
17.083572,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1180248689,-0.1171429412,-0.0003363813,0.4861627853,0.5433879186,1.0144007605,0.0074376985,0.0372475850,7.8219928504,-7.375,-7,0.1667618686,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
17.125132,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1180390724,-0.1171569571,-0.0003363813,0.4848434757,0.5434493185,1.0147096831,0.0074141440,0.0371722519,7.8061729029,-7.359,-7,0.1663517295,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
17.166772,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1180532759,-0.1171709730,-0.0003363813,0.4836524242,0.5435102436,1.0150176983,0.0073923654,0.0371050163,7.7920534224,-7.345,-6,0.1659817643,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
17.208462,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1180674794,-0.1171849889,-0.0003363813,0.4825781670,0.5435707108,1.0153248735,0.0073722045,0.0370451549,7.7794825356,-7.332,-7,0.1656483823,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
17.250119,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1180816830,-0.1171990048,-0.0003363813,0.4816102653,0.5436307357,1.0156312701,0.0073535177,0.0369920091,7.7683219065,-7.321,-5,0.1653483136,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
17.291775,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1180958865,-0.1172130206,-0.0003363813,0.4807392132,0.5436903320,1.0159369440,0.0073361738,0.0369449787,7.7584455303,-7.311,-6,0.1650785806,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
17.333457,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1181100900,-0.1172270365,-0.0003363813,0.4799563546,0.5437495126,1.0162419462,0.0073200536,0.0369035173,7.7497386342,-7.302,-7,0.1648364719,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
17.375130,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1181242936,-0.1172410524,-0.0003363813,0.4792538072,0.5438082890,1.0165463233,0.0073050484,0.0368671270,7.7420966771,-7.295,-7,0.1646195185,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
17.416775,1.7453292520,1.7472041174,0.0000000000,-0.0000000000,-0.0018748654,0.0000000000,-0.1182024129,-0.1203657692,-0.0749932030,0.4778889023,0.5438666716,1.0168674633,0.0077073598,0.0377644251,7.9305292764,-7.483,-8,0.1651826844,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
17.458548,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1182166165,-0.1173321557,0.0728067244,0.4802693027,0.5439279734,1.0171723181,0.0073165152,0.0369687044,7.7634279198,-7.316,-7,0.1649576234,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
17.500218,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1182308200,-0.1173461716,-0.0003363813,0.4796163069,0.5439858849,1.0174765756,0.0073021812,0.0369353732,7.7564283717,-7.309,-6,0.1647561970,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
17.541942,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1182450235,-0.1173601875,-0.0003363813,0.4790320250,0.5440434093,1.0177802758,0.0072888038,0.0369063852,7.7503408882,-7.303,-5,0.1645762929,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
17.583444,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1182592270,-0.1173742034,-0.0003363813,0.4785103159,0.5441005555,1.0180834548,0.0072762980,0.0368813518,7.7450838730,-7.298,-5,0.1644159875,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
17.625159,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1182734306,-0.1173882193,-0.0003363813,0.4780455877,0.5441573315,1.0183861460,0.0072645866,0.0368599191,7.7405830039,-7.293,-5,0.1642735294,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
17.666797,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1182876341,-0.1174022351,-0.0003363813,0.4776327480,0.5442137447,1.0186883793,0.0072535992,0.0368417647,7.7367705852,-7.289,-5,0.1641473234,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
