t,q_ref_rad,q_meas_rad,qd_ref_rad_s,qd_meas_rad_s,e_rad,e_dot_rad_s,e_int,psi,psi_dot,kappa_delta,nussbaum_n,zeta,zeta_dot,u_cmd,current_from_u_raw,goal_current_raw,present_current_raw,psi_hat_norm,q_ref_base_rad,qdd_ref_rad_s2,disturb_jump_active,disturb_jump_rad,disturb_pulse_active,disturb_pulse_raw,disturb_event_count
13.958576,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0843842446,-0.0769475591,0.0682221901,0.0984762649,0.5080343454,0.9095966193,0.0011105183,0.0073320253,1.5397253228,-1.503,-1,0.0493414230,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
14.000204,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0844339569,-0.0769915677,-0.0010562064,0.0981922985,0.5080558222,0.9096428737,0.0011101057,0.0073254212,1.5383384624,-1.501,-1,0.0492160847,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
14.041799,2.1816615650,2.1843886419,0.0000000000,0.0000000000,-0.0027270770,-0.0000000000,-0.0845475851,-0.0799787586,-0.0716925825,0.0977485049,0.5080772865,0.9096926687,0.0011950799,0.0075919276,1.5943047895,-1.557,-2,0.0494317658,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
14.083614,2.1816615650,2.1843886419,0.0000000000,0.0000000000,-0.0027270770,-0.0000000000,-0.0846612133,-0.0800793497,-0.0024141860,0.0981785044,0.5081003886,0.9097427039,0.0012008454,0.0076193177,1.6000567200,-1.563,-2,0.0496398602,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
14.125141,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0847109256,-0.0772367584,0.0682221901,0.0987902351,0.5081235968,0.9097894021,0.0011207545,0.0073731969,1.5483713586,-1.511,-1,0.0495153583,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
14.166787,2.1816615650,2.1843886419,0.0000000000,0.0000000000,-0.0027270770,-0.0000000000,-0.0848245539,-0.0802239494,-0.0716925825,0.0983468806,0.5081452523,0.9098396633,0.0012062697,0.0076406139,1.6045289094,-1.568,-2,0.0497328159,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
14.208543,2.1816615650,2.1843886419,0.0000000000,0.0000000000,-0.0027270770,-0.0000000000,-0.0849381821,-0.0803245405,-0.0024141860,0.0987804352,0.5081685548,0.9098901672,0.0012120939,0.0076682421,1.6103308387,-1.573,-2,0.0499425646,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
14.250107,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0849878944,-0.0774819492,0.0682221901,0.0993967109,0.5081919644,0.9099373140,0.0011315225,0.0074214790,1.5585105970,-1.522,-1,0.0498186067,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
14.291786,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0850376067,-0.0775259578,-0.0010562064,0.0991507336,0.5082138129,0.9099844527,0.0011313299,0.0074163221,1.5574276471,-1.521,-2,0.0497106938,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
14.333448,2.1816615650,2.1843886419,0.0000000000,0.0000000000,-0.0027270770,-0.0000000000,-0.0851512349,-0.0805131487,-0.0716925825,0.0987395695,0.5082356529,0.9100351831,0.0012175279,0.0076855904,1.6139739827,-1.577,-2,0.0499444543,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
14.375133,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0852009473,-0.0776705575,0.0682221901,0.0994035887,0.5082591516,0.9100825614,0.0011370795,0.0074407996,1.5625679257,-1.526,-1,0.0498416217,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
14.416867,2.1816615650,2.1843886419,0.0000000000,0.0000000000,-0.0027270770,-0.0000000000,-0.0853145755,-0.0806577484,-0.0716925825,0.0990019930,0.5082810926,0.9101335452,0.0012236124,0.0077108404,1.6192764910,-1.582,-1,0.0500806068,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
14.458439,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0853642878,-0.0778151572,0.0682221901,0.0996769654,0.5083046980,0.9101811691,0.0011429726,0.0074661333,1.5678880022,-1.531,-1,0.0499819645,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
14.500112,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0854140002,-0.0778591658,-0.0010562064,0.0994813623,0.5083267426,0.9102287974,0.0011430800,0.0074629383,1.5672170345,-1.530,-2,0.0498971257,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
14.541878,2.1816615650,2.1843886419,0.0000000000,0.0000000000,-0.0027270770,-0.0000000000,-0.0855276284,-0.0808463567,-0.0716925825,0.0991153262,0.5083487844,0.9102800508,0.0012300823,0.0077345584,1.6242572617,-1.587,-2,0.0501532765,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
14.583473,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0855773407,-0.0780037655,0.0682221901,0.0998247295,0.5083724984,0.9103279433,0.0011494191,0.0074910876,1.5731283986,-1.536,-2,0.0500695253,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
14.625143,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0856270531,-0.0780477741,-0.0010562064,0.0996587604,0.5083946522,0.9103758477,0.0011497054,0.0074890551,1.5727015725,-1.536,-2,0.0499982589,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
14.666771,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0856767654,-0.0780917827,-0.0010562064,0.0995176386,0.5084168065,0.9104237703,0.0011501417,0.0074880015,1.5724803138,-1.536,-1,0.0499383640,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
14.708448,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0857264777,-0.0781357913,-0.0010562064,0.0993991490,0.5084389644,0.9104717167,0.0011507150,0.0074878406,1.5724465283,-1.536,-1,0.0498888270,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
14.750126,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0857761901,-0.0781797999,-0.0010562064,0.0993012743,0.5084611283,0.9105196923,0.0011514134,0.0074884939,1.5725837287,-1.536,-1,0.0498487249,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
14.791862,2.1816615650,2.1843886419,0.0000000000,0.0000000000,-0.0027270770,-0.0000000000,-0.0858898183,-0.0811669908,-0.0716925825,0.0990244159,0.5084833007,0.9105713281,0.0012392597,0.0077635361,1.6303425890,-1.593,-2,0.0501469396,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
14.833477,2.1816615650,2.1843886419,0.0000000000,0.0000000000,-0.0027270770,-0.0000000000,-0.0860034465,-0.0812675819,-0.0024141860,0.0996184737,0.5085071591,0.9106232555,0.0012462567,0.0077980718,1.6375950811,-1.601,-1,0.0504303667,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
14.875110,2.1816615650,2.1843886419,0.0000000000,0.0000000000,-0.0027270770,-0.0000000000,-0.0861170747,-0.0813681730,-0.0024141860,0.1001831739,0.5085311465,0.9106754672,0.0012530825,0.0078314587,1.6446063261,-1.608,-2,0.0507003431,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
14.916803,2.1816615650,2.1843886419,0.0000000000,0.0000000000,-0.0027270770,-0.0000000000,-0.0862307029,-0.0814687640,-0.0024141860,0.1007211709,0.5085552594,0.9107279570,0.0012597534,0.0078638021,1.6513984328,-1.614,-2,0.0509580860,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
14.958582,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0862804153,-0.0786261728,0.0682221901,0.1014370918,0.5085794947,0.9107770321,0.0011778029,0.0076184096,1.5998660125,-1.563,0,0.0508733428,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
15.000118,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0863301276,-0.0786701814,-0.0010562064,0.1012691416,0.5086021481,0.9108261188,0.0011780823,0.0076162933,1.5994215919,-1.562,-1,0.0508012137,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
15.041935,2.1816615650,2.1843886419,0.0000000000,0.0000000000,-0.0027270770,-0.0000000000,-0.0864437558,-0.0816573723,-0.0716925825,0.1009246953,0.5086248016,0.9108789084,0.0012669502,0.0078915383,1.6572230507,-1.620,-1,0.0510722933,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
15.083448,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0864934681,-0.0788147811,0.0682221901,0.1016676120,0.5086491582,0.9109282789,0.0011848922,0.0076469720,1.6058641192,-1.569,-2,0.0509989549,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
15.125105,2.1816615650,2.1843886419,0.0000000000,0.0000000000,-0.0027270770,-0.0000000000,-0.0866070963,-0.0818019720,-0.0716925825,0.1013199532,0.5086719318,0.9109813659,0.0012740861,0.0079226921,1.6637653447,-1.627,-1,0.0512695315,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
15.166767,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0866568087,-0.0789593808,0.0682221901,0.1020626921,0.5086964138,0.9110310203,0.0011917071,0.0076775824,1.6122923011,-1.575,-2,0.0511951679,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
15.208542,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0867065210,-0.0790033894,-0.0010562064,0.1019153994,0.5087193074,0.9110806918,0.0011921166,0.0076762875,1.6120203723,-1.575,-1,0.0511325122,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
15.250117,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0867562334,-0.0790473980,-0.0010562064,0.1017914118,0.5087422035,0.9111303864,0.0011926704,0.0076759231,1.6119438489,-1.575,-2,0.0510805206,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
15.291816,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0868059457,-0.0790914066,-0.0010562064,0.1016886519,0.5087651049,0.9111801096,0.0011933559,0.0076764073,1.6120455412,-1.575,0,0.0510382428,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
15.333512,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0868556580,-0.0791354152,-0.0010562064,0.1016052281,0.5087880141,0.9112298664,0.0011941619,0.0076776657,1.6123097867,-1.575,-2,0.0510048133,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
15.375165,2.1816615650,2.1843886419,0.0000000000,0.0000000000,-0.0027270770,-0.0000000000,-0.0869692863,-0.0821226061,-0.0716925825,0.1013369366,0.5088109334,0.9112833750,0.0012842081,0.0079566293,1.6708921576,-1.634,-2,0.0513130571,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
15.416833,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0870189986,-0.0792800148,0.0682221901,0.1021547654,0.5088355750,0.9113334577,0.0012019839,0.0077145822,1.6200622685,-1.583,-2,0.0512717364,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
15.458452,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0870687109,-0.0793240234,-0.0010562064,0.1020732475,0.5088586333,0.9113835746,0.0012028058,0.0077159240,1.6203440314,-1.583,-2,0.0512391907,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
15.500130,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0871184233,-0.0793680320,-0.0010562064,0.1020091979,0.5088817019,0.9114337303,0.0012037374,0.0077179678,1.6207732406,-1.584,-2,0.0512146384,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
15.541802,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0871681356,-0.0794120406,-0.0010562064,0.1019610612,0.5089047829,0.9114839290,0.0012047691,0.0077206522,1.6213369674,-1.584,-1,0.0511973679,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
15.583470,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0872178480,-0.0794560492,-0.0010562064,0.1019274207,0.5089278782,0.9115341746,0.0012058924,0.0077239211,1.6220234318,-1.585,-1,0.0511867312,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
15.625142,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0872675603,-0.0795000578,-0.0010562064,0.1019069867,0.5089509896,0.9115844704,0.0012070994,0.0077277233,1.6228219004,-1.586,-1,0.0511821380,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
15.666771,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0873172726,-0.0795440664,-0.0010562064,0.1018985844,0.5089741186,0.9116348197,0.0012083831,0.0077320123,1.6237225935,-1.587,-1,0.0511830510,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
15.708439,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0873669850,-0.0795880750,-0.0010562064,0.1019011442,0.5089972668,0.9116852254,0.0012097367,0.0077367457,1.6247166000,-1.588,-1,0.0511889809,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
15.750104,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0874166973,-0.0796320836,-0.0010562064,0.1019136922,0.5090204354,0.9117356901,0.0012111545,0.0077418848,1.6257958008,-1.589,-1,0.0511994820,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
15.791799,2.1816615650,2.1843886419,0.0000000000,0.0000000000,-0.0027270770,-0.0000000000,-0.0875303255,-0.0826192746,-0.0716925825,0.1017320117,0.5090436256,0.9117899604,0.0013024854,0.0080250265,1.6852555687,-1.648,-1,0.0515497829,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
15.833466,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0875800379,-0.0797766833,0.0682221901,0.1026344791,0.5090685584,0.9118407997,0.0012201444,0.0077859486,1.6350491957,-1.598,-1,0.0515448126,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
15.875109,2.1816615650,2.1843886419,0.0000000000,0.0000000000,-0.0027270770,-0.0000000000,-0.0876936661,-0.0827638743,-0.0716925825,0.1024206116,0.5090919092,0.9118954566,0.0013117654,0.0080688481,1.6944581092,-1.658,-2,0.0518816232,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
15.916806,2.1816615650,2.1843886419,0.0000000000,0.0000000000,-0.0027270770,-0.0000000000,-0.0878072943,-0.0828644653,-0.0024141860,0.1030915685,0.5091170072,0.9119504384,0.0013195631,0.0081073594,1.7025454760,-1.666,-2,0.0522004338,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
15.958588,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0878570066,-0.0800218741,0.0682221901,0.1039341245,0.5091422478,0.9120019375,0.0012359783,0.0078639597,1.6514315401,-1.615,-2,0.0521658269,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
16.000130,2.1816615650,2.1843886419,0.0000000000,0.0000000000,-0.0027270770,-0.0000000000,-0.0879706348,-0.0830090650,-0.0716925825,0.1036587605,0.5091658837,0.9120572742,0.0013280806,0.0081462591,1.7107144198,-1.674,-2,0.0524766639,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
16.041822,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0880203472,-0.0801664738,0.0682221901,0.1044866122,0.5091912744,0.9121091075,0.0012439999,0.0079014811,1.6593110305,-1.622,-2,0.0524342293,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
16.083461,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0880700595,-0.0802104824,-0.0010562064,0.1044028799,0.5092150517,0.9121609753,0.0012448274,0.0079027679,1.6595812616,-1.623,-2,0.0524007272,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
16.125126,2.1816615650,2.1843886419,0.0000000000,0.0000000000,-0.0027270770,-0.0000000000,-0.0881836877,-0.0831976733,-0.0716925825,0.1041287566,0.5092388389,0.9122166993,0.0013373759,0.0081858510,1.7190287145,-1.682,-1,0.0527133500,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
16.166807,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0882334001,-0.0803550821,0.0682221901,0.1049611504,0.5092643881,0.9122689045,0.0012529244,0.0079406272,1.6675317211,-1.631,-1,0.0526718022,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
16.208586,2.1816615650,2.1843886419,0.0000000000,0.0000000000,-0.0027270770,-0.0000000000,-0.0883470283,-0.0833422730,-0.0716925825,0.1046699128,0.5092883178,0.9123249790,0.0013457876,0.0082238445,1.7270073428,-1.690,-1,0.0529776964,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
16.250131,2.1816615650,2.1843886419,0.0000000000,0.0000000000,-0.0027270770,-0.0000000000,-0.0884606565,-0.0834428641,-0.0024141860,0.1052795293,0.5093140145,0.9123813658,0.0013532828,0.0082600937,1.7346196710,-1.698,-2,0.0532684405,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
16.291893,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0885103688,-0.0806002728,0.0682221901,0.1060707241,0.5093398475,0.9124341904,0.0012677905,0.0080115882,1.6824335299,-1.646,-2,0.0532060089,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
16.333445,2.1816615650,2.1843886419,0.0000000000,0.0000000000,-0.0027270770,-0.0000000000,-0.0886239970,-0.0835874638,-0.0716925825,0.1057357511,0.5093640422,0.9124909055,0.0013611646,0.0082946448,1.7418754087,-1.705,-2,0.0534938996,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
16.375142,2.1816615650,2.1843886419,0.0000000000,0.0000000000,-0.0027270770,-0.0000000000,-0.0887376252,-0.0836880548,-0.0024141860,0.1063096296,0.5093900122,0.9125479248,0.0013684620,0.0083295145,1.7491980540,-1.712,-2,0.0537682862,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
16.416777,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0887873376,-0.0808454636,0.0682221901,0.1070703744,0.5094161143,0.9126013435,0.0012820493,0.0080783328,1.6964498920,-1.660,-1,0.0536899984,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
16.458469,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0888370499,-0.0808894722,-0.0010562064,0.1069152546,0.5094405618,0.9126547781,0.0012824305,0.0080767260,1.6961124514,-1.659,-1,0.0536238924,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
16.500138,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0888867622,-0.0809334808,-0.0010562064,0.1067843907,0.5094650103,0.9127082352,0.0012829691,0.0080761121,1.6959835429,-1.659,-1,0.0535688822,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
16.541783,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0889364746,-0.0809774894,-0.0010562064,0.1066756205,0.5094894629,0.9127617206,0.0012836515,0.0080764039,1.6960448150,-1.659,-1,0.0535239786,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
16.583533,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0889861869,-0.0810214980,-0.0010562064,0.1065869749,0.5095139223,0.9128152400,0.0012844652,0.0080775217,1.6962795468,-1.659,-1,0.0534882812,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
16.625203,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0890358993,-0.0810655066,-0.0010562064,0.1065166610,0.5095383909,0.9128687983,0.0012853989,0.0080793929,1.6966725029,-1.660,-2,0.0534609698,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
16.666780,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0890856116,-0.0811095152,-0.0010562064,0.1064630461,0.5095628711,0.9129224001,0.0012864422,0.0080819514,1.6972098016,-1.660,-2,0.0534412977,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
16.708436,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0891353239,-0.0811535238,-0.0010562064,0.1064246433,0.5095873650,0.9129760495,0.0012875856,0.0080851371,1.6978787946,-1.661,-2,0.0534285848,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
16.750121,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0891850363,-0.0811975324,-0.0010562064,0.1064000987,0.5096118743,0.9130297503,0.0012888207,0.0080888950,1.6986679572,-1.662,-1,0.0534222119,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
16.791870,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0892347486,-0.0812415410,-0.0010562064,0.1063881796,0.5096364009,0.9130835061,0.0012901394,0.0080931752,1.6995667890,-1.663,-2,0.0534216151,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
16.833589,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0892844610,-0.0812855496,-0.0010562064,0.1063877631,0.5096609462,0.9131373201,0.0012915348,0.0080979320,1.7005657224,-1.664,-1,0.0534262810,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
16.875124,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0893341733,-0.0813295582,-0.0010562064,0.1063978271,0.5096855119,0.9131911951,0.0012930003,0.0081031240,1.7016560400,-1.665,0,0.0534357419,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
16.916802,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0893838856,-0.0813735668,-0.0010562064,0.1064174406,0.5097100990,0.9132451338,0.0012945298,0.0081087133,1.7028297990,-1.666,-1,0.0534495722,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
16.958432,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0894335980,-0.0814175754,-0.0010562064,0.1064457558,0.5097347090,0.9132991388,0.0012961181,0.0081146655,1.7040797624,-1.667,-1,0.0534673840,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
17.000249,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0894833103,-0.0814615840,-0.0010562064,0.1064820008,0.5097593427,0.9133532121,0.0012977602,0.0081209492,1.7053993364,-1.668,-1,0.0534888244,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
17.041792,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0895330227,-0.0815055926,-0.0010562064,0.1065254726,0.5097840014,0.9134073559,0.0012994516,0.0081275358,1.7067825129,-1.670,-2,0.0535135719,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
17.083595,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0895827350,-0.0815496012,-0.0010562064,0.1065755312,0.5098086857,0.9134615721,0.0013011881,0.0081343991,1.7082238181,-1.671,-2,0.0535413336,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
17.125124,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0896324473,-0.0815936098,-0.0010562064,0.1066315937,0.5098333967,0.9135158624,0.0013029661,0.0081415155,1.7097182642,-1.673,-1,0.0535718431,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
17.166790,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0896821597,-0.0816376184,-0.0010562064,0.1066931292,0.5098581350,0.9135702283,0.0013047822,0.0081488634,1.7112613071,-1.674,-1,0.0536048575,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
17.208532,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0897318720,-0.0816816270,-0.0010562064,0.1067596545,0.5098829013,0.9136246713,0.0013066331,0.0081564229,1.7128488063,-1.676,-2,0.0536401559,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
17.250262,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0897815844,-0.0817256356,-0.0010562064,0.1068307293,0.5099076963,0.9136791928,0.0013085162,0.0081641761,1.7144769895,-1.678,-1,0.0536775368,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
17.291890,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0898312967,-0.0817696442,-0.0010562064,0.1069059529,0.5099325206,0.9137337940,0.0013104288,0.0081721068,1.7161424194,-1.679,-2,0.0537168171,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
17.333474,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0898810090,-0.0818136528,-0.0010562064,0.1069849603,0.5099573746,0.9137884761,0.0013123686,0.0081801998,1.7178419646,-1.681,-1,0.0537578298,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
17.375118,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0899307214,-0.0818576614,-0.0010562064,0.1070674191,0.5099822590,0.9138432399,0.0013143334,0.0081884418,1.7195727719,-1.683,-1,0.0538004230,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
17.416810,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0899804337,-0.0819016700,-0.0010562064,0.1071530268,0.5100071740,0.9138980867,0.0013163212,0.0081968202,1.7213322415,-1.684,-2,0.0538444581,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
17.458539,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0900301461,-0.0819456786,-0.0010562064,0.1072415077,0.5100321201,0.9139530171,0.0013183304,0.0082053238,1.7231180052,-1.686,0,0.0538898093,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
