t,q_ref_rad,q_meas_rad,qd_ref_rad_s,qd_meas_rad_s,e_rad,e_dot_rad_s,e_int,psi,psi_dot,kappa_delta,nussbaum_n,zeta,zeta_dot,u_cmd,current_from_u_raw,goal_current_raw,present_current_raw,psi_hat_norm
4.291768,2.5669303978,2.5326022808,0.0086546281,0.0309480910,0.0342329940,-0.0222934629,0.0845606596,0.1543081862,-0.0143839112,0.1659039427,0.4996680703,0.8924654714,0.0061298114,-0.0198490510,-4.1683007017,4.039,4,0.0982134956
4.333466,2.5684672540,2.5356702424,0.0082320003,0.0326741083,0.0326965835,-0.0244421079,0.0859230172,0.1504282194,-0.0931192034,0.1674118292,0.4997958066,0.8927096193,0.0058595491,-0.0194682757,-4.0883379058,3.959,3,0.0991918642
4.375097,2.5699871689,2.5372042232,0.0077988877,0.0317921787,0.0326852284,-0.0239932910,0.0872849017,0.1524879154,0.0494327024,0.1687795834,0.4999177875,0.8929618239,0.0060529118,-0.0198439220,-4.1672236146,4.038,2,0.1002597991
4.416798,2.5714943821,2.5387382040,0.0073539382,0.0309997205,0.0326608964,-0.0236457823,0.0886457724,0.1544166413,0.0462894236,0.1702884738,0.5000436670,0.8932219480,0.0062429781,-0.0202164845,-4.2454617517,4.116,4,0.1014058091
4.458445,2.5729838123,2.5402721847,0.0068984980,0.0302876567,0.0326185345,-0.0233891587,0.0900048780,0.1562128422,0.0431088202,0.1719183725,0.5001733640,0.8934898162,0.0064288351,-0.0205843004,-4.3227030866,4.193,2,0.1026184727
4.500198,2.5744604349,2.5418061655,0.0064308674,0.0296478315,0.0325631429,-0.0232169641,0.0913616756,0.1578932824,0.0403305657,0.1736497133,0.5003067787,0.8937652769,0.0066110567,-0.0209480505,-4.3990906097,4.269,3,0.1038877523
4.541883,2.5759174621,2.5418061655,0.0059530223,0.0266400731,0.0340294148,-0.0206870507,0.0927795679,0.1653401566,0.1787249810,0.1759315458,0.5004438228,0.8940699331,0.0073117492,-0.0221308592,-4.6474804352,4.518,3,0.1056428679
4.583435,2.5773520398,2.5433401463,0.0054658649,0.0239374503,0.0339383187,-0.0184715854,0.0941936645,0.1690544288,0.0891425313,0.1786628372,0.5005952122,0.8943916833,0.0077220063,-0.0228660048,-4.8018610119,4.672,4,0.1075922775
4.625130,2.5787730327,2.5448741271,0.0049662219,0.0215090073,0.0338327949,-0.0165427854,0.0956033643,0.1724451307,0.0813768459,0.1816994509,0.5007548908,0.8947302322,0.0081251719,-0.0235942851,-4.9547998806,4.825,4,0.1097080153
4.666795,2.5801738392,2.5464081079,0.0044561834,0.0217597719,0.0336988498,-0.0173035885,0.0970074831,0.1730772293,0.0151703674,0.1848738451,0.5009226783,0.8950752296,0.0082799381,-0.0239639194,-5.0324230820,4.903,5,0.1117699916
4.708463,2.5815549494,2.5464081079,0.0039354229,0.0219850966,0.0350792675,-0.0180496737,0.0984691192,0.1771124621,0.0968455868,0.1883163490,0.5010934211,0.8954410010,0.0087785137,-0.0248365101,-5.2156671130,5.086,4,0.1140573083
4.750216,2.5829183206,2.5464081079,0.0034029755,0.0197547189,0.0364494941,-0.0163517435,0.0999878481,0.1836379471,0.1566116391,0.1922566406,0.5012741795,0.8958397583,0.0095701747,-0.0261235847,-5.4859527930,5.356,5,0.1167729119
4.791837,2.5842563010,2.5464081079,0.0028616885,0.0177506121,0.0377936343,-0.0148889236,0.1015625829,0.1899384119,0.1512111562,0.1969039366,0.5014709270,0.8962733328,0.0104057880,-0.0274731167,-5.7693545060,5.640,3,0.1198986521
4.833433,2.5855717887,2.5479420887,0.0023103202,0.0159498209,0.0375806762,-0.0136395007,0.1031284444,0.1926018183,0.0639217527,0.2018331237,0.5016844836,0.8967267709,0.0108825143,-0.0283465059,-5.9527662423,5.823,5,0.1231059681
4.875144,2.5868684763,2.5510100503,0.0017470785,0.0191974056,0.0357994203,-0.0174503270,0.1046200869,0.1866782786,-0.1421649533,0.2062007943,0.5019074112,0.8971590886,0.0103756246,-0.0278961371,-5.8581887980,5.729,6,0.1256461007
4.916802,2.5881404973,2.5571459734,0.0011742807,0.0269812108,0.0309115936,-0.0258069300,0.1059080700,0.1691550529,-0.4205574156,0.2083125141,0.5021195616,0.8975165711,0.0085795806,-0.0254676119,-5.3481985067,5.222,5,0.1266478006
4.958696,2.5893958515,2.5617479158,0.0005879948,0.0339753526,0.0275435081,-0.0333873578,0.1070557161,0.1555705636,-0.3260277444,0.2082763966,0.5022946975,0.8978189054,0.0072560228,-0.0234277084,-4.9198187690,4.790,5,0.1266067743
5.000132,2.5906133230,2.5648158773,-0.0000018964,0.0378270989,0.0256811791,-0.0378289953,0.1081257653,0.1483321301,-0.1737224025,0.2071194292,0.5024426100,0.8980926993,0.0065710544,-0.0222580080,-4.6741816754,4.545,4,0.1260684500
5.041832,2.5918136521,2.5648158773,-0.0006054912,0.0388552441,0.0268783481,-0.0394607352,0.1092456964,0.1506696215,0.0560997923,0.2061641239,0.5025763966,0.8983742868,0.0067580994,-0.0225424422,-4.7339128696,4.604,5,0.1257005828
5.083455,2.5929862744,2.5648158773,-0.0012178357,0.0349133980,0.0280630862,-0.0361312337,0.1104149917,0.1580003983,0.1759386445,0.2057729410,0.5027138300,0.8986835350,0.0074219580,-0.0236146298,-4.9590722606,4.829,5,0.1258385039
5.125201,2.5941361223,2.5648158773,-0.0018417594,0.0313714503,0.0292238207,-0.0332132097,0.1116326509,0.1649251746,0.1661946312,0.2061773027,0.5028645747,0.8990209428,0.0080977863,-0.0246905293,-5.1850111525,5.055,4,0.1264555869
5.166779,2.5952546287,2.5648158773,-0.0024727945,0.0281888315,0.0303521093,-0.0306616261,0.1128973221,0.1714688588,0.1570484194,0.2073386774,0.5030288200,0.8993870789,0.0087872670,-0.0257787250,-5.4135322440,5.284,4,0.1275243762
5.208440,2.5963480367,2.5648158773,-0.0031146158,0.0253290879,0.0314543071,-0.0284437037,0.1142079182,0.1776768539,0.1489918835,0.2092164428,0.5032067829,0.8997826767,0.0094943470,-0.0268893763,-5.6467690321,5.517,5,0.1290186938
5.250124,2.5974140494,2.5648158773,-0.0037662085,0.0227594639,0.0325282179,-0.0265256725,0.1155632607,0.1835767005,0.1415963176,0.2117708508,0.5033987531,0.9002085696,0.0102214289,-0.0280289086,-5.8860708091,5.756,7,0.1309128323
5.291767,2.5984504509,2.5648158773,-0.0044264447,0.0204505271,0.0335717162,-0.0248769718,0.1169620822,0.1891927786,0.1347858746,0.2149621466,0.5036050608,0.9006656789,0.0109706231,-0.0292022844,-6.1324797226,6.003,5,0.1331817030
5.333528,2.5994605141,2.5648158773,-0.0050977382,0.0183758308,0.0345881563,-0.0234735690,0.1184032553,0.1945551188,0.1286961641,0.2187510541,0.5038260700,0.9011550430,0.0117447393,-0.0304145472,-6.3870549077,6.257,5,0.1358016467
5.375106,2.6004364839,2.5648158773,-0.0057751300,0.0165116115,0.0355698560,-0.0222867415,0.1198853327,0.1996738664,0.1228499429,0.2230998872,0.5040621912,0.9016777207,0.0125442641,-0.0316670848,-6.6500878184,6.520,5,0.1387490352
5.416863,2.6013862228,2.5648158773,-0.0064643457,0.0148365163,0.0365247435,-0.0213008621,0.1214071970,0.2045806848,0.1177636430,0.2279708765,0.5043138339,0.9022348972,0.0133722359,-0.0329640286,-6.9224460023,6.793,5,0.1420023542
5.458591,2.6023043196,2.5663498581,-0.0071619095,0.0133313588,0.0359134858,-0.0204932683,0.1229035922,0.2058457928,0.0303625904,0.2328720159,0.5045814565,0.9028076391,0.0137458060,-0.0336945378,-7.0758529291,6.946,8,0.1452150542
5.500121,2.6031867010,2.5678838389,-0.0078647574,0.0144117420,0.0352585658,-0.0222764993,0.1243726991,0.2043915962,-0.0349007185,0.2375237731,0.5048558769,0.9033804145,0.0137466092,-0.0339547053,-7.1304881223,7.001,7,0.1481428661
5.541802,2.6040402745,2.5724857813,-0.0085786401,0.0178153640,0.0314997353,-0.0263940041,0.1256851881,0.1936115499,-0.2587211106,0.2405768565,0.5051296241,0.9038991330,0.0124492440,-0.0324798906,-6.8207770298,6.691,8,0.1499716507
5.583440,2.6048604071,2.5755537429,-0.0093001407,0.0233065335,0.0292350285,-0.0326066742,0.1269033143,0.1838979681,-0.2331259621,0.2421374501,0.5053769399,0.9043693075,0.0112841878,-0.0310105021,-6.5122054357,6.383,6,0.1509022843
5.625108,2.6056479959,2.5801556852,-0.0100303686,0.0306734696,0.0253980318,-0.0407038382,0.1279615656,0.1686615635,-0.3656737119,0.2415995338,0.5056006204,0.9047641617,0.0094765005,-0.0284079218,-5.9656635876,5.876,5,0.1506070352
5.666782,2.6064019918,2.5847576276,-0.0107687543,0.0372930335,0.0215297392,-0.0480617878,0.1288586381,0.1539021827,-0.3542251384,0.2391357204,0.5057881073,0.9050905015,0.0078321566,-0.0257398015,-5.4053583239,5.369,6,0.1492839007
5.708473,2.6071220339,2.5862916084,-0.0115153503,0.0408082026,0.0207049962,-0.0523235530,0.1297213463,0.1488688677,-0.1207995602,0.2362524431,0.5059428129,0.9053931823,0.0072643391,-0.0246884403,-5.1845724607,5.055,4,0.1476833051
5.750252,2.6078087007,2.5862916084,-0.0122713160,0.0391010730,0.0213969100,-0.0513723890,0.1306128842,0.1524074695,0.0849264425,0.2337871594,0.5060861010,0.9057080375,0.0075565254,-0.0250922903,-5.2693809687,5.140,5,0.1463717069
5.791885,2.6084576831,2.5862916084,-0.0130322282,0.0351342877,0.0220580849,-0.0481665159,0.1315319711,0.1581664929,0.1382165634,0.2319250557,0.5062349463,0.9060451962,0.0080918086,-0.0258990143,-5.4387930107,5.309,6,0.1454904911
5.833430,2.6090696805,2.5862916084,-0.0137989343,0.0315699309,0.0226810378,-0.0453688652,0.1324770143,0.1634646916,0.1271567683,0.2307068823,0.5063941021,0.9064039650,0.0086104502,-0.0266741470,-5.6015708791,5.472,5,0.1450040651
5.875145,2.6096478591,2.5862916084,-0.0145760245,0.0283671763,0.0232690605,-0.0429432008,0.1334465585,0.1683437687,0.1170978491,0.2300819673,0.5065631936,0.9067837324,0.0091144191,-0.0274261962,-5.7595011931,5.630,3,0.1448780779
5.916792,2.6101883204,2.5862916084,-0.0153589684,0.0254893397,0.0238183673,-0.0408483082,0.1344389905,0.1728347032,0.1077824279,0.2300005442,0.5067418836,0.9071839311,0.0096047670,-0.0281606507,-5.9137366573,5.784,6,0.1450791976
5.958497,2.6106921877,2.5862916084,-0.0161499146,0.0229034583,0.0243301826,-0.0390533729,0.1354527481,0.1769691172,0.0992259365,0.2304134239,0.5069298544,0.9076040439,0.0100827088,-0.0288820230,-6.0652248302,5.936,7,0.1455755638
6.000117,2.6111540708,2.5862916084,-0.0169456679,0.0205799133,0.0247992074,-0.0375255812,0.1364860484,0.1807660680,0.0911268194,0.2312728912,0.5071268111,0.9080435478,0.0105480925,-0.0295919504,-6.2143095753,6.085,7,0.1463361814
6.041793,2.6104336419,2.5862916084,-0.0176269449,0.0184920908,0.0240851956,-0.0361190357,0.1374895982,0.1818129412,0.0251249572,0.2324653399,0.5073324551,0.9084897994,0.0107100384,-0.0298853869,-6.2759312535,6.146,6,0.1471437912
6.083469,2.6096848760,2.5862916084,-0.0183052063,0.0166160770,0.0233421959,-0.0349212833,0.1384621897,0.1825502985,0.0176965749,0.2337182856,0.5075408334,0.9089414177,0.0108388394,-0.0301350019,-6.3283503901,6.199,6,0.1479729238
6.125254,2.6089058421,2.5862916084,-0.0189820886,0.0149303838,0.0225683432,-0.0339124724,0.1394025373,0.1829923591,0.0106094545,0.2349923661,0.5077512832,0.9093970036,0.0109340614,-0.0303388825,-6.3711653352,6.242,5,0.1488000042
6.166872,2.6081018658,2.5862916084,-0.0196530218,0.0134157035,0.0217690225,-0.0330687253,0.1403095799,0.1831735299,0.0043480982,0.2362519768,0.5079631382,0.9098552530,0.0109979857,-0.0304987916,-6.4047462315,6.275,6,0.1496049635
6.208471,2.6072704284,2.5862916084,-0.0203202864,0.0120546867,0.0209417684,-0.0323749731,0.1411821536,0.1831020775,-0.0017148559,0.2374660119,0.5081757815,0.9103148409,0.0110301093,-0.0306126206,-6.4286503284,6.299,7,0.1503691760
6.250168,2.6064092526,2.5862916084,-0.0209856372,0.0108317445,0.0200843515,-0.0318173816,0.1420190016,0.1827854404,-0.0075992916,0.2386056326,0.5083885918,0.9107744271,0.0110300691,-0.0306783804,-6.4424598880,6.313,4,0.1510754183
6.291796,2.6055219017,2.5862916084,-0.0216462952,0.0097328691,0.0192003781,-0.0313791643,0.1428190173,0.1822469804,-0.0129230388,0.2396448671,0.5086009458,0.9112327478,0.0109996958,-0.0306971105,-6.4463932154,6.317,6,0.1517091103
6.333523,2.6046049051,2.5862916084,-0.0223048178,0.0087454741,0.0182864164,-0.0310502919,0.1435809513,0.1814877041,-0.0182226320,0.2405610667,0.5088122605,0.9116885149,0.0109384106,-0.0306665262,-6.4399704962,6.310,5,0.1522565371
6.375134,2.6036631793,2.5878255892,-0.0229576884,0.0078582499,0.0158134368,-0.0308159384,0.1442398445,0.1770929344,-0.1054744717,0.2408440637,0.5090219472,0.9121228460,0.0104239473,-0.0299617711,-6.2919719412,6.162,6,0.1524379013
6.416784,2.6026934495,2.5862916084,-0.0236072408,0.0070610342,0.0163801381,-0.0306682750,0.1449223503,0.1793025126,0.0530298750,0.2415243827,0.5092213529,0.9125689943,0.0107075599,-0.0304096025,-6.3860165156,6.256,5,0.1527858898
6.458440,2.6016966225,2.5862916084,-0.0242528324,0.0063446956,0.0153855129,-0.0305975280,0.1455634133,0.1779631254,-0.0321452924,0.2419698122,0.5094257577,0.9130090899,0.0105622939,-0.0302349408,-6.3493375651,6.220,7,0.1530171742
6.500108,2.6006726574,2.5878255892,-0.0248944753,0.0057010293,0.0128295454,-0.0305955046,0.1460979777,0.1730047925,-0.1189999904,0.2417322936,0.5096269655,0.9134247074,0.0099748197,-0.0293832154,-6.1704752285,6.041,7,0.1528621262
6.541883,2.5996193380,2.5878255892,-0.0255334681,0.0051226625,0.0117780036,-0.0306561307,0.1465887279,0.1712287351,-0.0426253771,0.2413764928,0.5098165950,0.9138314006,0.0097606372,-0.0290613303,-6.1028793701,5.973,5,0.1525841294
6.583512,2.5985432120,2.5878255892,-0.0261658674,0.0046029709,0.0107034750,-0.0307688383,0.1470347060,0.1692964353,-0.0463751952,0.2408240087,0.5100017882,0.9142283068,0.0095257496,-0.0286961112,-6.0261833622,5.897,7,0.1521786897
6.625134,2.5974410532,2.5878255892,-0.0267936786,0.0041360016,0.0096027515,-0.0309296803,0.1474348207,0.1672034978,-0.0502305004,0.2400680722,0.5101821766,0.9146145796,0.0092705464,-0.0282868936,-5.9402476585,5.811,4,0.1516415899
6.666794,2.5963118223,2.5878255892,-0.0274174725,0.0037164062,0.0084748103,-0.0311338787,0.1477879378,0.1649510962,-0.0540576374,0.2391025883,0.5103574017,0.9149894209,0.0089961916,-0.0278341464,-5.8451707506,5.716,5,0.1509693089
6.708455,2.5951566758,2.5878255892,-0.0280365838,0.0033393786,0.0073208226,-0.0313759624,0.1480929720,0.1625459655,-0.0577231376,0.2379227845,0.5105271288,0.9153521121,0.0087045878,-0.0273395170,-5.7412985772,5.612,6,0.1501593983
6.750122,2.5939756701,2.5878255892,-0.0286509776,0.0030006002,0.0061408582,-0.0316515778,0.1483488411,0.1599913122,-0.0613116781,0.2365254340,0.5106910613,0.9157020020,0.0083973583,-0.0268043043,-5.6289039120,5.499,6,0.1492102008
6.791881,2.5927664476,2.5878255892,-0.0292618160,0.0026961907,0.0049325713,-0.0319580067,0.1485543649,0.1572832952,-0.0649924084,0.2349082804,0.5108489342,0.9160384808,0.0080754911,-0.0262288249,-5.5080532207,5.378,3,0.1481203669
6.833450,2.5915375299,2.5878255892,-0.0298648570,0.0024226635,0.0037044944,-0.0322875205,0.1487087189,0.1544473550,-0.0680625657,0.2330706836,0.5110005022,0.9163611086,0.0077430677,-0.0256185124,-5.3798876061,5.250,4,0.1468907765
6.875176,2.5902788296,2.5878255892,-0.0304650714,0.0021768854,0.0024465495,-0.0326419568,0.1488106584,0.1514580695,-0.0717428514,0.2310135060,0.5111455971,0.9166694023,0.0073990477,-0.0249705459,-5.2438146332,5.114,3,0.1455211256
6.916799,2.5889984182,2.5878255892,-0.0310585768,0.0019560414,0.0011668169,-0.0330146182,0.1488592758,0.1483387569,-0.0748635010,0.2287376496,0.5112840314,0.9169630413,0.0070473373,-0.0242902872,-5.1009603017,4.971,4,0.1440131482
6.958490,2.5876912423,2.5878255892,-0.0316477367,0.0017576019,-0.0001397491,-0.0334053386,0.1488534529,0.1450771805,-0.0782778338,0.2262458125,0.5114156905,0.9172417244,0.0066883930,-0.0235774442,-4.9512632883,4.822,3,0.1423682770
7.000139,2.5863609903,2.5878255892,-0.0322308735,0.0015792941,-0.0014694531,-0.0338101675,0.1487922257,0.1416842332,-0.0814307350,0.2235411022,0.5115404678,0.9175052623,0.0063249104,-0.0228356222,-4.7954806657,4.666,4,0.1405891121
7.041795,2.5850063429,2.5878255892,-0.0328085862,0.0014190754,-0.0028236080,-0.0342276616,0.1486745754,0.1381572564,-0.0846474442,0.2206279124,0.5116583063,0.9177535260,0.0059583297,-0.0220663681,-4.6339373081,4.504,5,0.1386785500
7.083444,2.5836279760,2.5878255892,-0.0333805867,0.0012751109,-0.0042015324,-0.0346556976,0.1484995115,0.1344986776,-0.0878058903,0.2175112785,0.5117691747,0.9179864661,0.0055905602,-0.0212721526,-4.4671520521,4.337,5,0.1366400930
7.125259,2.5822202297,2.5878255892,-0.0339491338,0.0011457515,-0.0056088811,-0.0350948853,0.1482658081,0.1306940197,-0.0913117906,0.2141965443,0.5118730759,0.9182040547,0.0052221269,-0.0204528574,-4.2951000557,4.165,3,0.1344769102
7.166774,2.5807992219,2.5878255892,-0.0345077917,0.0010295155,-0.0070295316,-0.0355373072,0.1479729110,0.1267858732,-0.0937955158,0.2106906091,0.5119700211,0.9184064766,0.0048581250,-0.0196174407,-4.1196625402,3.990,2,0.1321949725
7.208444,2.5793497228,2.5878255892,-0.0350626273,0.0009250717,-0.0084787097,-0.0359876990,0.1476196314,0.1227347016,-0.0972281176,0.2070016861,0.5120601148,0.9185938538,0.0044970538,-0.0187621094,-3.9400429724,3.810,5,0.1297984843
7.250142,2.5778761922,2.5878255892,-0.0356118356,0.0008312236,-0.0099519519,-0.0364430592,0.1472049668,0.1185520855,-0.1003827864,0.2031371170,0.5121434314,0.9187664144,0.0041414557,-0.0178910334,-3.7571170187,3.627,5,0.1272927616
7.291788,2.5763818003,2.5878255892,-0.0361542475,0.0007468964,-0.0114460845,-0.0369011438,0.1467280466,0.1142461797,-0.1033417407,0.1991058040,0.5122200910,0.9189244753,0.0037934597,-0.0170078885,-3.5716565753,3.442,5,0.1246839621
7.333476,2.5748633805,2.5878255892,-0.0366910177,0.0006711241,-0.0129642715,-0.0373621418,0.1461878686,0.1098086565,-0.1065005569,0.1949173495,0.5122902511,0.9190683915,0.0034539894,-0.0161138943,-3.3839177952,3.254,1,0.1219782594
7.375140,2.5733236270,2.5878255892,-0.0372211844,0.0006030389,-0.0145038157,-0.0378242232,0.1455835429,0.1052461887,-0.1094992264,0.1905818870,0.5123540844,0.9191985960,0.0031249079,-0.0152125159,-3.1946283388,3.065,4,0.1191825770
7.416809,2.5717617244,2.5878255892,-0.0377450382,0.0005418609,-0.0160655302,-0.0382868990,0.1449141458,0.1005563736,-0.1125555631,0.1861103707,0.5124117963,0.9193155712,0.0028074042,-0.0143058763,-3.0042340262,2.875,2,0.1163041465
7.458545,2.5701755373,2.5878255892,-0.0382632592,0.0004868893,-0.0176515484,-0.0387501485,0.1441786647,0.0957333398,-0.1157528112,0.1815141029,0.5124636123,0.9194198392,0.0025024327,-0.0133956017,-2.8130763578,2.683,2,0.1133503954
7.500146,2.5685731453,2.5862916084,-0.0387732413,0.0004374946,-0.0177198078,-0.0392107359,0.1434403393,0.0942363274,-0.0359282975,0.1771886346,0.5125097739,0.9195192713,0.0023863697,-0.0129784109,-2.7254662942,2.596,3,0.1104640194
7.541805,2.5669473580,2.5878255892,-0.0392773101,0.0003931110,-0.0208794394,-0.0396704211,0.1425703627,0.0858061111,-0.2023251905,0.1722043389,0.5125537719,0.9196001800,0.0019418086,-0.0115991890,-2.4358296979,2.306,2,0.1073823556
7.583432,2.5653020012,2.5878255892,-0.0397742668,0.0003532301,-0.0225246737,-0.0401274969,0.1416318346,0.0806155741,-0.1245728873,0.1673060195,0.5125895572,0.9196702697,0.0016821548,-0.0106958862,-2.2461361029,2.116,1,0.1042513744
7.625140,2.5636328270,2.5878255892,-0.0402653716,0.0003173951,-0.0241937377,-0.0405827666,0.1406237622,0.0752910807,-0.1277878422,0.1623356340,0.5126205456,0.9197302327,0.0014391113,-0.0097982130,-2.0576247237,1.928,1,0.1010801944
7.666919,2.5619404106,2.5878255892,-0.0407503844,0.0002851955,-0.0258860552,-0.0410355799,0.1395451766,0.0698333807,-0.1309848001,0.1573075130,0.5126470480,0.9197807959,0.0012135159,-0.0089084238,-1.8707690036,1.741,1,0.0978784401
7.708452,2.5602380218,2.5878255892,-0.0412255825,0.0002562625,-0.0275883550,-0.0414818451,0.1383956618,0.0642751551,-0.1333974156,0.1522376622,0.5126693897,0.9198227577,0.0010070845,-0.0080326746,-1.6868616725,1.557,1,0.0946570755
7.750209,2.5585067225,2.5878255892,-0.0416962624,0.0002302648,-0.0293195744,-0.0419265273,0.1371740129,0.0585684827,-0.1369601371,0.1471417473,0.5126879265,0.9198568708,0.0008187147,-0.0071667411,-1.5050156278,1.375,2,0.0914261248
7.791768,2.5567642488,2.5878255892,-0.0421575907,0.0002069046,-0.0310619763,-0.0423644953,0.1358797638,0.0527568132,-0.1394800678,0.1420366310,0.5127029932,0.9198839578,0.0006500872,-0.0063176989,-1.3267167637,1.197,1,0.0881971565
7.833460,2.5549971009,2.5878255892,-0.0426131702,0.0001859142,-0.0328290597,-0.0427990844,0.1345118864,0.0468059876,-0.1428198150,0.1369393041,0.5127149548,0.9199048134,0.0005005350,-0.0054828840,-1.1514056419,1.022,1,0.0849813308
7.875114,2.5532127539,2.5878255892,-0.0430610326,0.0001670533,-0.0346133487,-0.0432280859,0.1330696635,0.0407337399,-0.1457339449,0.1318675710,0.5127241635,0.9199202581,0.0003706730,-0.0046657386,-0.9798051103,0.850,0,0.0817906334
7.916789,2.5514089682,2.5862916084,-0.0435017471,0.0001501058,-0.0348831015,-0.0436518529,0.1316162009,0.0379729384,-0.0662592345,0.1271254359,0.5127309825,0.9199333953,0.0003152918,-0.0042572389,-0.8940201593,0.764,1,0.0786886907
7.958449,2.5495876265,2.5878255892,-0.0439348510,0.0001348776,-0.0382383772,-0.0440697286,0.1300229352,0.0282869524,-0.2324636643,0.1219533512,0.5127367822,0.9199405128,0.0001708207,-0.0030963405,-0.6502315053,0.521,0,0.0755843115
8.000145,2.5477468291,2.5862916084,-0.0443607872,0.0001211944,-0.0385451518,-0.0444819816,0.1284168872,0.0252732456,-0.0723289625,0.1173352211,0.5127399242,0.9199460716,0.0001334112,-0.0027066272,-0.5683917119,0.439,0,0.0725762402
8.041791,2.5458906553,2.5862916084,-0.0447786180,0.0001088993,-0.0404012878,-0.0448875172,0.1267335002,0.0187773185,-0.1559022505,0.1125945164,0.5127423781,0.9199490705,0.0000719725,-0.0019653152,-0.4127161899,0.283,0,0.0696347843
8.083471,2.5440156750,2.5847576276,-0.0451891217,-0.0023349917,-0.0407347757,-0.0428541299,0.1250362179,0.0180411171,-0.0176688349,0.1082950566,0.5127437019,0.9199517805,0.0000650401,-0.0018484940,-0.3881837448,0.259,0,0.0668100987
8.125249,2.5421193107,2.5832236468,-0.0455928081,-0.0045309512,-0.0410904096,-0.0410618569,0.1233241175,0.0169974614,-0.0250477363,0.1041466887,0.5127448981,0.9199541361,0.0000565343,-0.0017054105,-0.3581362116,0.228,0,0.0640953701
