t,q_ref_rad,q_meas_rad,qd_ref_rad_s,qd_meas_rad_s,e_rad,e_dot_rad_s,e_int,psi,psi_dot,kappa_delta,nussbaum_n,zeta,zeta_dot,u_cmd,current_from_u_raw,goal_current_raw,present_current_raw,psi_hat_norm
4.083437,2.5529214336,2.5356702424,0.0105973155,0.0439752121,0.0171160277,-0.0333778966,0.1097360488,0.1359433953,0.2164428012,0.1915346748,0.5048254458,0.9029620239,0.0052312439,-0.0194262106,-4.0795042330,3.950,5,0.1131858063
4.125091,2.5545192806,2.5356702424,0.0102315152,0.0395139477,0.0187275870,-0.0292824325,0.1105163650,0.1445084790,0.2055620087,0.1907159132,0.5049297302,0.9032076113,0.0058940986,-0.0205946783,-4.3248824418,4.195,5,0.1130988497
4.166879,2.5561110412,2.5356702424,0.0098531434,0.0355052764,0.0203316687,-0.0256521329,0.1113635178,0.1526722860,0.1959313672,0.1908113300,0.5050471088,0.9034818235,0.0065810918,-0.0217705615,-4.5718179136,4.442,2,0.1135578777
4.208453,2.5576827883,2.5356702424,0.0094654220,0.0319032829,0.0219144871,-0.0224378609,0.1122766215,0.1604526722,0.1867292694,0.1917980174,0.5051780187,0.9037857546,0.0072943483,-0.0229659274,-4.8228447572,4.693,5,0.1145429125
4.250133,2.5592460814,2.5356702424,0.0090654226,0.0286667100,0.0234877281,-0.0196012874,0.1132552768,0.1679131020,0.1790503147,0.1936484995,0.5053229315,0.9041207801,0.0080406099,-0.0241976626,-5.0815091481,4.952,5,0.1160354268
4.291767,2.5607944465,2.5356702424,0.0086546357,0.0257584858,0.0250450321,-0.0171038502,0.1142988198,0.1750773999,0.1719431498,0.1963357667,0.5054824443,0.9044884363,0.0088237504,-0.0254758805,-5.3499349109,5.220,4,0.1180162008
4.333450,2.5623307724,2.5356702424,0.0082321567,0.0231452996,0.0265893899,-0.0149131430,0.1154067111,0.1819838802,0.1657555282,0.1998310214,0.5056572206,0.9048904946,0.0096493992,-0.0268116515,-5.6304468183,5.501,3,0.1204669704
4.375116,2.5638519266,2.5356702424,0.0077986903,0.0207972200,0.0281177613,-0.0129985297,0.1165782844,0.1886557150,0.1601240356,0.2041059798,0.5058480238,0.9053289132,0.0105220451,-0.0282130637,-5.9247433804,5.795,4,0.1233696920
4.416787,2.5653580514,2.5356702424,0.0073540606,0.0186873518,0.0296303710,-0.0113332912,0.1178128832,0.1951193273,0.1551266929,0.2091321391,0.5060556925,0.9058058611,0.0114467504,-0.0296879518,-6.2344698791,6.105,5,0.1267071816
4.458446,2.5668479122,2.5356702424,0.0068984908,0.0167915289,0.0311260588,-0.0098930380,0.1191098024,0.2013957165,0.1506333422,0.2148817847,0.5062811488,0.9063237034,0.0124282150,-0.0312428242,-6.5609930853,6.431,4,0.1304629663
4.500110,2.5683214136,2.5356702424,0.0064318659,0.0150880362,0.0326047962,-0.0086561703,0.1204683355,0.2075055715,0.1466365192,0.2213279323,0.5065253892,0.9068850075,0.0134712989,-0.0328837190,-6.9055809803,6.776,8,0.1346215189
4.541780,2.5697779624,2.5356702424,0.0059542159,0.0135573621,0.0340660498,-0.0076031462,0.1218877543,0.2134663902,0.1430596502,0.2284447425,0.5067894841,0.9074925354,0.0145806681,-0.0346158909,-7.2693370926,7.140,8,0.1391681855
4.583471,2.5712173186,2.5356702424,0.0054654496,0.0121819741,0.0355096334,-0.0067165245,0.1233673223,0.2192943215,0.1398703499,0.2362074990,0.5070745706,0.9081492434,0.0157609923,-0.0364441649,-7.6532746296,7.524,8,0.1440892394
4.625099,2.5726360638,2.5356702424,0.0049665961,0.0109461186,0.0369321771,-0.0059795225,0.1249061630,0.2249977086,0.1368812911,0.2445926301,0.5073818485,0.9088582418,0.0170159628,-0.0383719049,-8.0581000191,7.928,9,0.1493712524
4.666780,2.5740374430,2.5356702424,0.0044563587,0.0098356401,0.0383369695,-0.0053792814,0.1265035368,0.2305957301,0.1343525149,0.2535770503,0.5077125569,0.9096228653,0.0183509635,-0.0404041072,-8.4848625065,8.355,8,0.1550023140
4.708473,2.5754193620,2.5356702424,0.0039352941,0.0088378190,0.0397219554,-0.0049025250,0.1281586182,0.2360961659,0.1320104601,0.2631398226,0.5080680022,0.9104466113,0.0197699038,-0.0425439163,-8.9342224162,8.805,9,0.1609709720
4.750248,2.5767834422,2.5356702424,0.0034025602,0.0079412265,0.0410887914,-0.0045386662,0.1298706512,0.2415123263,0.1299878487,0.2732607284,0.5084495236,0.9113331823,0.0212777046,-0.0447953896,-9.4070318257,9.277,7,0.1672669046
4.791829,2.5781201452,2.5356702424,0.0028617843,0.0071355928,0.0424279706,-0.0042738085,0.1316384833,0.2468358854,0.1277654190,0.2839209131,0.5088585065,0.9122863314,0.0228755779,-0.0471585904,-9.9033039926,9.774,8,0.1738786187
4.833458,2.5794366600,2.5387382040,0.0023099812,0.0064116903,0.0406787489,-0.0041017091,0.1333334312,0.2452096785,-0.0390289664,0.2939924668,0.5092963046,0.9132521953,0.0231807328,-0.0481459852,-10.1106568930,9.981,9,0.1799855757
4.875105,2.5807313634,2.5433401463,0.0017476047,0.0130597570,0.0373510762,-0.0113121523,0.1348897260,0.2325745851,-0.3032422405,0.3020047062,0.5097379303,0.9141391440,0.0212867694,-0.0466545981,-9.7974655998,9.668,8,0.1844098461
4.916882,2.5820069842,2.5510100503,0.0011731756,0.0263319102,0.0309159994,-0.0251587347,0.1361778927,0.2061701832,-0.6337056449,0.3053300321,0.5101416833,0.9148420221,0.0168690749,-0.0417403628,-8.7654761879,9.161,9,0.1859786065
4.958535,2.5832551484,2.5617479158,0.0005902685,0.0431232962,0.0213746876,-0.0425330277,0.1370685047,0.1689520085,-0.8932361947,0.3022309966,0.5104604237,0.9153103504,0.0112398786,-0.0339594257,-7.1314793952,8.654,8,0.1843376702
5.000100,2.5844764690,2.5724857813,-0.0000014371,0.0606440473,0.0118042904,-0.0606454844,0.1375603501,0.1304529569,-0.9239772381,0.2937722608,0.5106722001,0.9155835628,0.0065570979,-0.0256684684,-5.3903783594,8.148,8,0.1802394454
5.041786,2.5856764347,2.5816896660,-0.0006048280,0.0763873265,0.0037519823,-0.0769921545,0.1377166827,0.0966442047,-0.8114100512,0.2822635558,0.5107955236,0.9157290332,0.0034912887,-0.0184525773,-3.8750412296,7.641,7,0.1746737032
5.083552,2.5868530496,2.5893595700,-0.0012192720,0.0905334574,-0.0027847868,-0.0917527294,0.1376006499,0.0674163181,-0.7014692803,0.2694010561,0.5108611196,0.9157973843,0.0016404263,-0.0124306701,-2.6104407132,7.135,8,0.1683405752
5.125110,2.5879977095,2.5924275315,-0.0018403821,0.0959459404,-0.0047247243,-0.0977863225,0.1374037864,0.0568941217,-0.2525327115,0.2580876130,0.5108919247,0.9158445383,0.0011316981,-0.0101623050,-2.1340840423,6.628,5,0.1620020519
5.166794,2.5891191175,2.5924275315,-0.0024730315,0.0910779567,-0.0035883540,-0.0935509882,0.1372542716,0.0634406830,0.1571174698,0.2488493799,0.5109131705,0.9159016192,0.0013699398,-0.0110326729,-2.3168613110,6.121,7,0.1560865586
5.208461,2.5902126424,2.5924275315,-0.0031149325,0.0818381411,-0.0024664293,-0.0849530736,0.1371515038,0.0743743092,0.2624070285,0.2405661861,0.5109388824,0.9159781614,0.0018370137,-0.0126199723,-2.6501941847,5.615,5,0.1507237851
5.250150,2.5912787794,2.5924275315,-0.0037666161,0.0735357005,-0.0013747736,-0.0773023166,0.1370942215,0.0843490643,0.2393941223,0.2329874076,0.5109733494,0.9160743647,0.0023088792,-0.0139868267,-2.9372336009,5.108,6,0.1459077520
5.291781,2.5923148526,2.5939615123,-0.0044266560,0.0660755385,-0.0018497515,-0.0705021945,0.1370171485,0.0900155096,0.1359946878,0.2256424959,0.5110166515,0.9161814480,0.0025699990,-0.0145898442,-3.0638672842,4.601,4,0.1414925841
5.333455,2.5933228486,2.5939615123,-0.0050965550,0.0593722064,-0.0008211520,-0.0644687614,0.1369829339,0.0982624345,0.1979261980,0.2193228636,0.5110648268,0.9163065089,0.0030014610,-0.0156106569,-3.2782379512,4.095,5,0.1375800146
5.375124,2.5943009690,2.5939615123,-0.0057754197,0.0533489242,0.0001754819,-0.0591243439,0.1369902456,0.1058001558,0.1809053111,0.2136952698,0.5111210581,0.9164488678,0.0034166142,-0.0165056797,-3.4661927393,3.588,4,0.1341470670
5.416789,2.5952486459,2.5939615123,-0.0064631180,0.0479367011,0.0011397939,-0.0543998191,0.1370377370,0.1126953985,0.1654858237,0.2087396310,0.5111850253,0.9166077647,0.0038135256,-0.0172981082,-3.6326027224,3.503,2,0.1311680488
5.458446,2.5961652642,2.5924275315,-0.0071594733,0.0430735455,0.0036053405,-0.0502330188,0.1371879595,0.1224468635,0.2340351619,0.2048629567,0.5112563708,0.9167929280,0.0044439191,-0.0185548397,-3.8965163450,3.767,5,0.1287917606
5.500139,2.5970511376,2.5924275315,-0.0078650509,0.0387037547,0.0045046451,-0.0465688056,0.1373756531,0.1283077024,0.1406601325,0.2014283364,0.5113394399,0.9169938849,0.0048229669,-0.0192207728,-4.0363622878,3.907,2,0.1268196279
5.541765,2.5979035983,2.5924275315,-0.0085779943,0.0347772771,0.0053691743,-0.0433552714,0.1375993687,0.1336849043,0.1290528463,0.1985826950,0.5114295088,0.9172099195,0.0051848293,-0.0198352592,-4.1654044277,4.036,5,0.1252225847
5.583463,2.5987249289,2.5939615123,-0.0093005425,0.0312491388,0.0046673683,-0.0405496814,0.1377938424,0.1351857895,0.0360212444,0.1958764223,0.5115262362,0.9174287714,0.0052524457,-0.0198746023,-4.1736664733,4.044,4,0.1237707402
5.625109,2.5995120841,2.5924275315,-0.0100303793,0.0280789285,0.0069982483,-0.0381093078,0.1380854360,0.1430854540,0.1895919467,0.1941917675,0.5116241200,0.9176725110,0.0058497504,-0.0209166854,-4.3925039333,4.263,3,0.1228425985
5.666776,2.6002659681,2.5939615123,-0.0107686530,0.0252303345,0.0062269070,-0.0359989875,0.1383448905,0.1438167037,0.0175499951,0.1924854526,0.5117330104,0.9179172778,0.0058744024,-0.0209024788,-4.3895205452,4.260,3,0.1219906160
5.708471,2.6009860767,2.5924275315,-0.0115153140,0.0226707290,0.0084888637,-0.0341860430,0.1386985932,0.1510124657,0.1726982863,0.1916817824,0.5118422275,0.9181863871,0.0064586237,-0.0218908838,-4.5970855970,4.467,3,0.1216227574
5.750133,2.6016708824,2.5924275315,-0.0122691640,0.0203707943,0.0091807386,-0.0326399583,0.1390811239,0.1545345311,0.0845295707,0.1912134768,0.5119621534,0.9184677297,0.0067522225,-0.0223696435,-4.6976251248,4.568,3,0.1214946380
5.791850,2.6023212304,2.5939615123,-0.0130315867,0.0183041869,0.0083034578,-0.0313357736,0.1394271013,0.1543313596,-0.0048761161,0.1907089818,0.5120873594,0.9187478323,0.0067224633,-0.0223058261,-4.6842234802,4.555,5,0.1213511179
5.833447,2.6029340017,2.5924275315,-0.0137992512,0.0164472358,0.0104559175,-0.0302464870,0.1398627646,0.1606619004,0.1519329798,0.1909576125,0.5122118392,0.9190516528,0.0072916914,-0.0232468972,-4.8818484124,4.752,6,0.1216370508
5.875096,2.6035112823,2.5939615123,-0.0145751130,0.0147786715,0.0095043458,-0.0293537845,0.1402587790,0.1599445085,-0.0172174071,0.1910750668,0.5123466624,0.9193528913,0.0072297234,-0.0231588112,-4.8633503561,4.734,5,0.1218545064
5.916768,2.6040520944,2.5939615123,-0.0153585121,0.0132793823,0.0100497662,-0.0286378944,0.1406775192,0.1623588572,0.0579443687,0.1914690089,0.5124801375,0.9196637254,0.0074600194,-0.0235472941,-4.9449317525,4.815,5,0.1222246430
5.958438,2.6045555835,2.5939615123,-0.0161487993,0.0119321952,0.0105573961,-0.0280809945,0.1411174107,0.1645567874,0.0527503249,0.1920909233,0.5126176526,0.9199837341,0.0076802071,-0.0239249306,-5.0242354263,4.895,3,0.1227285739
6.000118,2.6050181216,2.5939615123,-0.0169456931,0.0107216797,0.0110236548,-0.0276673728,0.1415767297,0.1665440927,0.0476953272,0.1929119871,0.5127590019,0.9203124676,0.0078896043,-0.0242906583,-5.1010382337,4.971,6,0.1233479946
6.041773,2.6042980566,2.5939615123,-0.0176266322,0.0096339704,0.0103069330,-0.0272606026,0.1420061852,0.1658957021,-0.0155613751,0.1938444686,0.5129039674,0.9206397157,0.0078539554,-0.0242822738,-5.0992775072,4.970,5,0.1238960837
6.083499,2.6035483888,2.5924275315,-0.0183057066,0.0086566086,0.0110942500,-0.0269623152,0.1424684457,0.1684749336,0.0619015568,0.1950587076,0.5130480383,0.9209786546,0.0081345343,-0.0247716782,-5.2020524267,5.072,4,0.1246096654
6.125194,2.6027710525,2.5924275315,-0.0189811234,0.0077783998,0.0103196131,-0.0267595232,0.1428984295,0.1674962553,-0.0234882783,0.1961258887,0.5131970039,0.9213149147,0.0080702408,-0.0247266626,-5.1925991459,5.063,4,0.1252241063
6.166777,2.6019678162,2.5924275315,-0.0196514887,0.0069892848,0.0095188022,-0.0266407736,0.1432950463,0.1663360864,-0.0278440534,0.1970316828,0.5133445383,0.9216475768,0.0079838916,-0.0246397954,-5.1743570291,5.045,4,0.1257313600
6.208498,2.6011339641,2.5924275315,-0.0203207125,0.0062802252,0.0086871295,-0.0266009376,0.1436570100,0.1649877360,-0.0323604102,0.1977635322,0.5134902450,0.9219756977,0.0078749001,-0.0245089997,-5.1468899446,5.017,6,0.1261235366
6.250096,2.6002748396,2.5939615123,-0.0209844919,0.0056430993,0.0062959825,-0.0266275912,0.1439193426,0.1600350166,-0.1188652652,0.1979010965,0.5136337197,0.9222845614,0.0074127308,-0.0237912213,-4.9961564799,4.867,4,0.1261547901
6.291780,2.5993863265,2.5939615123,-0.0216460408,0.0050706096,0.0054092290,-0.0267166503,0.1441447272,0.1582729933,-0.0422885590,0.1978788224,0.5137685532,0.9225866381,0.0072498396,-0.0235336398,-4.9420643566,4.812,6,0.1260675348
6.333427,2.5984711323,2.5924275315,-0.0223033007,0.0045561986,0.0060295967,-0.0268594993,0.1443959604,0.1597916861,0.0364486265,0.1980773518,0.5139002166,0.9228947509,0.0073947065,-0.0237818460,-4.9941876512,4.865,6,0.1260921190
6.375093,2.5975282072,2.5924275315,-0.0229570404,0.0040939744,0.0050880923,-0.0270510148,0.1446079642,0.1577911263,-0.0480134357,0.1980360796,0.5140342996,0.9231951541,0.0072096775,-0.0234868817,-4.9322451622,4.803,4,0.1259827672
6.416777,2.5965576973,2.5924275315,-0.0236071282,0.0036786427,0.0041188590,-0.0272857709,0.1447795833,0.1556380406,-0.0516740559,0.1977819605,0.5141648219,0.9234871587,0.0070081098,-0.0231519462,-4.8619087070,4.732,3,0.1257369538
6.458426,2.5955610349,2.5924275315,-0.0242526187,0.0033054461,0.0031233436,-0.0275580648,0.1449097226,0.1533399878,-0.0551532687,0.1973117057,0.5142915002,0.9237701431,0.0067916259,-0.0227786341,-4.7835131673,4.654,6,0.1253531656
6.500097,2.5945370012,2.5924275315,-0.0248943107,0.0029701102,0.0021003407,-0.0278644209,0.1449972368,0.1508964253,-0.0586454997,0.1966233415,0.5144140820,0.9240435272,0.0065612197,-0.0223675530,-4.6971861251,4.568,5,0.1248303464
6.541762,2.5934865019,2.5939615123,-0.0255316250,0.0026687939,-0.0004832133,-0.0282004189,0.1449771030,0.1448733525,-0.1445537474,0.1953073634,0.5145323334,0.9242943717,0.0060202672,-0.0213815867,-4.4901332147,4.360,5,0.1239520385
6.583431,2.5924094179,2.5939615123,-0.0261646357,0.0023980460,-0.0015594651,-0.0285626817,0.1449121252,0.1420740082,-0.0671842628,0.1938471113,0.5146406869,0.9245343877,0.0057603842,-0.0208660831,-4.3818774463,4.252,4,0.1229436250
6.625111,2.5913057637,2.5939615123,-0.0267933232,0.0021547654,-0.0026623716,-0.0289480886,0.1448011931,0.1391378992,-0.0704666161,0.1921832723,0.5147442298,0.9247632437,0.0054925447,-0.0203198100,-4.2671601013,4.138,4,0.1218060338
6.666790,2.5901760139,2.5939615123,-0.0274174101,0.0019361655,-0.0037914494,-0.0293535755,0.1446432160,0.1360678393,-0.0736814379,0.1903177810,0.5148428369,0.9249806727,0.0052182956,-0.0197445784,-4.1463614621,4.017,5,0.1205408178
6.708471,2.5890202989,2.5924275315,-0.0280368234,0.0017397424,-0.0034125800,-0.0297765657,0.1445010252,0.1363045067,0.0056800177,0.1886506167,0.5149364105,0.9251975681,0.0052054900,-0.0196655005,-4.1297551007,4.000,3,0.1193475886
6.750252,2.5878360201,2.5924275315,-0.0286528880,0.0015632463,-0.0045963162,-0.0302161343,0.1443095120,0.1330402789,-0.0783414664,0.1866933370,0.5150296478,0.9254027560,0.0049245094,-0.0190639133,-4.0034217883,3.874,2,0.1180217938
6.791771,2.5866337480,2.5939615123,-0.0292602111,0.0014046557,-0.0073320817,-0.0306648668,0.1440040086,0.1262280801,-0.1634927718,0.1841401619,0.5151177542,0.9255857739,0.0043924302,-0.0179248449,-3.7642174366,3.635,4,0.1163804210
6.833463,2.5854012025,2.5924275315,-0.0298650526,0.0012621541,-0.0070302085,-0.0311272067,0.1437110833,0.1260755816,-0.0036599641,0.1818778821,0.5151962603,0.9257668516,0.0043458644,-0.0177589747,-3.7293846968,3.600,3,0.1148046710
6.875122,2.5841445464,2.5924275315,-0.0304643004,0.0011341092,-0.0082864709,-0.0315984096,0.1433658136,0.1224360715,-0.0873482417,0.1793270446,0.5152738593,0.9259360324,0.0040603373,-0.0170879844,-3.5884767254,3.459,3,0.1131075568
6.916810,2.5828621551,2.5924275315,-0.0310587321,0.0010190543,-0.0095685086,-0.0320777864,0.1429671258,0.1186677296,-0.0904402051,0.1765884918,0.5153462926,0.9260933524,0.0037756808,-0.0163969018,-3.4433493862,3.314,5,0.1112934493
6.958448,2.5815566618,2.5924275315,-0.0316471399,0.0009156717,-0.0108736842,-0.0325628116,0.1425140556,0.1147777046,-0.0933606004,0.1736695963,0.5154135895,0.9262389251,0.0034937450,-0.0156887930,-3.2946465388,3.165,2,0.1093674767
7.000101,2.5802263050,2.5924275315,-0.0322303382,0.0008227773,-0.0122037554,-0.0330531155,0.1420055658,0.1107612672,-0.0963944974,0.1705785120,0.5154758111,0.9263729079,0.0032155870,-0.0149651352,-3.1426783962,3.013,4,0.1073349195
7.041779,2.5788709429,2.5924275315,-0.0328083661,0.0007393069,-0.0135588610,-0.0335476730,0.1414406133,0.1066178857,-0.0994411567,0.1673237496,0.5155330363,0.9264955125,0.0029425100,-0.0142280172,-2.9878836190,2.858,2,0.1052014395
7.083479,2.5774908598,2.5939615123,-0.0333810751,0.0006643046,-0.0164726943,-0.0340453797,0.1407542510,0.0989089537,-0.1850143676,0.1635611113,0.5155853659,0.9265994946,0.0024955711,-0.0130087306,-2.7318334300,2.602,3,0.1028274648
7.125247,2.5760847448,2.5924275315,-0.0339489592,0.0005969112,-0.0163446214,-0.0345458704,0.1400732251,0.0978712014,-0.0249060560,0.1601355234,0.5156297204,0.9266999390,0.0024106658,-0.0127004771,-2.6671001942,2.537,2,0.1005136747
7.166794,2.5746626214,2.5939615123,-0.0345080544,0.0005363548,-0.0193005395,-0.0350444093,0.1392690360,0.0899276690,-0.1906447767,0.1561126390,0.5156725424,0.9267833848,0.0020026986,-0.0114840817,-2.4116571629,2.282,4,0.0979870047
7.208467,2.5732129705,2.5939615123,-0.0350629405,0.0004819419,-0.0207500232,-0.0355448823,0.1384044517,0.0852116149,-0.1131852984,0.1521104506,0.5157080999,0.9268570970,0.0017690925,-0.0107067018,-2.2484073816,2.119,1,0.0953963263
7.250112,2.5717413433,2.5924275315,-0.0356114405,0.0004330491,-0.0206875192,-0.0360444896,0.1375424717,0.0838136803,-0.0335504294,0.1483362841,0.5157394967,0.9269273058,0.0016850107,-0.0103685525,-2.1773960294,2.048,3,0.0928675151
7.291782,2.5702460888,2.5924275315,-0.0361541717,0.0003891165,-0.0221826388,-0.0365432882,0.1366181951,0.0789275747,-0.1172665351,0.1443282048,0.5157693897,0.9269885268,0.0014693058,-0.0096014979,-2.0163145667,1.887,2,0.0902809553
7.333532,2.5687254114,2.5939615123,-0.0366917314,0.0003496408,-0.0252371755,-0.0370413722,0.1355666461,0.0704712293,-0.2029522907,0.1399256428,0.5157954467,0.9270364211,0.0011494636,-0.0084131935,-1.7667706329,1.637,3,0.0875416604
7.375238,2.5671840437,2.5924275315,-0.0372224282,0.0003141699,-0.0252444534,-0.0375365981,0.1345147939,0.0686966646,-0.0425895522,0.1359078258,0.5158158257,0.9270811437,0.0010733412,-0.0080592908,-1.6924510734,1.563,1,0.0848675310
7.416793,2.5656263898,2.5939615123,-0.0377448434,0.0002822975,-0.0283359902,-0.0380271409,0.1333341276,0.0600116765,-0.2084397129,0.1313940401,0.5158348504,0.9271145956,0.0008028461,-0.0069009240,-1.4491940303,1.320,2,0.0820749343
7.458456,2.5640430415,2.5939615123,-0.0382621540,0.0002536586,-0.0299192504,-0.0385158126,0.1320874922,0.0545553149,-0.1309526794,0.1270017719,0.5158490776,0.9271416964,0.0006504182,-0.0061500449,-1.2915094305,1.162,1,0.0792710917
7.500138,2.5624375266,2.5924275315,-0.0387731457,0.0002279250,-0.0299907055,-0.0390010707,0.1308378794,0.0524125167,-0.0514271579,0.1228699421,0.5158606018,0.9271662371,0.0005889776,-0.0057969037,-1.2173497858,1.088,0,0.0765381058
7.541798,2.5608117069,2.5924275315,-0.0392772268,0.0002048021,-0.0316164541,-0.0394820290,0.1295205272,0.0467857998,-0.1350412057,0.1185677130,0.5158710359,0.9271853992,0.0004598896,-0.0050708488,-1.0648782488,0.935,0,0.0738049365
7.583449,2.5591654034,2.5924275315,-0.0397744679,0.0001840251,-0.0332626938,-0.0399584930,0.1281345816,0.0410362748,-0.1379885990,0.1142691641,0.5158791822,0.9271998393,0.0003465642,-0.0043567612,-0.9149198577,0.785,1,0.0710825174
7.625114,2.5574979604,2.5924275315,-0.0402650648,0.0001653558,-0.0349300793,-0.0404304206,0.1266791616,0.0351614906,-0.1409948208,0.1099911740,0.5158853205,0.9272102206,0.0002491492,-0.0036554887,-0.7676526217,0.638,0,0.0683821358
7.666804,2.5558091842,2.5924275315,-0.0407490560,0.0001485805,-0.0366188040,-0.0408976366,0.1251533781,0.0291601306,-0.1440326391,0.1057511704,0.5158897331,0.9272172103,0.0001677525,-0.0029678120,-0.6232405231,0.494,0,0.0657154719
7.708475,2.5541011688,2.5924275315,-0.0412258387,0.0001335071,-0.0383267731,-0.0413593458,0.1235564293,0.0230366186,-0.1469642891,0.1015672805,0.5158927040,0.9272214800,0.0001024750,-0.0022948736,-0.4819234599,0.352,0,0.0630946660
7.750246,2.5523692774,2.5893595700,-0.0416966707,0.0001199629,-0.0369906612,-0.0418166336,0.1220151517,0.0236567159,0.0148823360,0.0979025323,0.5158945188,0.9272258973,0.0001060152,-0.0023119291,-0.4855051190,0.356,0,0.0605889827
7.791791,2.5506273841,2.5893595700,-0.0421578367,-0.0023250505,-0.0387250395,-0.0398327862,0.1204016084,0.0199009426,-0.0901385604,0.0940319582,0.5158963962,0.9272289595,0.0000734921,-0.0019051526,-0.4000820466,0.270,0,0.0581540701
7.833446,2.5488617909,2.5878255892,-0.0426130142,-0.0045220185,-0.0389498992,-0.0380909958,0.1187786959,0.0192005723,-0.0168088874,0.0904679330,0.5158976977,0.9272317552,0.0000670965,-0.0018028060,-0.3785892563,0.249,0,0.0558148557
7.875113,2.5470768667,2.5862916084,-0.0430610237,-0.0064961051,-0.0391947751,-0.0365649186,0.1171455803,0.0182283604,-0.0233330849,0.0870287086,0.5158988858,0.9272342273,0.0000593309,-0.0016791833,-0.3526284853,0.223,0,0.0535654945
7.916808,2.5452721984,2.5847576276,-0.0435019512,-0.0082699215,-0.0394600105,-0.0352320297,0.1155014132,0.0170050601,-0.0293592061,0.0837075655,0.5158999365,0.9272363388,0.0000506744,-0.0015373608,-0.3228457761,0.193,0,0.0514008429
7.958444,2.5434519515,2.5832236468,-0.0439347927,-0.0098637851,-0.0397413776,-0.0340710076,0.1138455225,0.0155604527,-0.0346705791,0.0804987686,0.5159008338,0.9272380743,0.0000416534,-0.0013810029,-0.2900106062,0.160,0,0.0493165325
8.000180,2.5416093591,2.5816896660,-0.0443611402,-0.0112959520,-0.0400455874,-0.0330651882,0.1121769563,0.0138953493,-0.0399624809,0.0773970786,0.5159015714,0.9272394334,0.0000326170,-0.0012109905,-0.2543080029,0.125,0,0.0473087717
8.041783,2.5397550804,2.5801556852,-0.0447785407,-0.0125828263,-0.0403619298,-0.0321957144,0.1104952093,0.0120514748,-0.0442529872,0.0743986513,0.5159021490,0.9272404375,0.0000240994,-0.0010316542,-0.2166473832,0.087,0,0.0453745869
8.083455,2.5378805033,2.5786217044,-0.0451889594,-0.0137391477,-0.0406989721,-0.0314498117,0.1087994187,0.0100217898,-0.0487124409,0.0714999724,0.5159025757,0.9272411198,0.0000163743,-0.0008429189,-0.1770129595,0.047,0,0.0435115102
