t,q_ref_rad,q_meas_rad,qd_ref_rad_s,qd_meas_rad_s,e_rad,e_dot_rad_s,e_int,psi,psi_dot,kappa_delta,nussbaum_n,zeta,zeta_dot,u_cmd,current_from_u_raw,goal_current_raw,present_current_raw,psi_hat_norm
14.000108,2.2745709268,2.2810294316,-0.0169419823,-0.0235538502,-0.0063861090,0.0066118679,-0.0354261226,-0.0585503400,-0.1854308322,0.0559426269,0.5198906080,0.9369030529,0.0006364776,0.0056515254,1.1868203416,-1.316,0,0.0304332357
14.041787,2.2738790584,2.2810294316,-0.0162577376,-0.0211643232,-0.0070853219,0.0049065856,-0.0357213444,-0.0623334030,-0.0907935102,0.0549793947,0.5199012850,0.9369329546,0.0007176405,0.0059855905,1.2569740038,-1.387,0,0.0302627016
14.083464,2.2732157876,2.2810294316,-0.0155707277,-0.0190172127,-0.0077551921,0.0034464850,-0.0360444774,-0.0658409576,-0.0841813115,0.0546437195,0.5199133215,0.9369662555,0.0007992222,0.0063110605,1.3253227134,-1.455,0,0.0304010277
14.125113,2.2725816297,2.2810294316,-0.0148815210,-0.0170879255,-0.0083952800,0.0022064045,-0.0363942807,-0.0690953699,-0.0781058952,0.0548692745,0.5199267239,0.9370029747,0.0008812602,0.0066312798,1.3925687508,-1.522,0,0.0308136619
14.166783,2.2719759197,2.2810294316,-0.0141894029,-0.0153543635,-0.0090063183,0.0011649606,-0.0367695440,-0.0721180564,-0.0725444747,0.0555928013,0.5199414990,0.9370431336,0.0009638140,0.0069487025,1.4592275258,-1.589,-2,0.0314679756
14.208435,2.2713993609,2.2810294316,-0.0134951738,-0.0137966706,-0.0095876648,0.0003014968,-0.0371690300,-0.0749264019,-0.0674002920,0.0567548046,0.5199576545,0.9370867529,0.0010468627,0.0072647859,1.5256050293,-1.655,-1,0.0323332560
14.250125,2.2708512686,2.2810294316,-0.0127979827,-0.0123970049,-0.0101400592,-0.0004009778,-0.0375915325,-0.0775374523,-0.0626652100,0.0582994680,0.5199751977,0.9371338522,0.0011303832,0.0075804813,1.5919010692,-1.722,0,0.0333809412
14.291770,2.2703328339,2.2810294316,-0.0120993535,-0.0111393346,-0.0106623595,-0.0009600188,-0.0380357975,-0.0799642810,-0.0582438883,0.0601750316,0.5199941356,0.9371844456,0.0012142426,0.0078960137,1.6581628680,-1.788,0,0.0345844021
14.333433,2.2698433391,2.2794954508,-0.0113983602,-0.0100092544,-0.0096213470,-0.0013891058,-0.0384366869,-0.0784858274,0.0354828858,0.0624568634,0.5200144726,0.9372337712,0.0011838138,0.0078434581,1.6471262021,-1.777,-1,0.0355341410
14.375114,2.2693828889,2.2810294316,-0.0106950958,-0.0089938203,-0.0116188990,-0.0017012755,-0.0389208077,-0.0842269304,-0.1377864727,0.0640355134,0.5200342941,0.9372910435,0.0013745351,0.0084866607,1.7821987406,-1.912,-2,0.0370019392
14.416768,2.2689520657,2.2810294316,-0.0099904643,-0.0080814015,-0.0120525266,-0.0019090628,-0.0394229963,-0.0861735730,-0.0467194225,0.0666742067,0.5200573018,0.9373518102,0.0014584001,0.0088014411,1.8483026206,-1.978,-1,0.0385552181
14.458459,2.2685502878,2.2810294316,-0.0092834977,-0.0072615471,-0.0124568244,-0.0020219505,-0.0399420307,-0.0879794055,-0.0433399794,0.0694689846,0.5200817048,0.9374160517,0.0015417969,0.0091141828,1.9139783798,-2.044,-2,0.0401752129
14.500148,2.2681780268,2.2810294316,-0.0085749571,-0.0065248666,-0.0128313497,-0.0020500905,-0.0404766703,-0.0896517772,-0.0401369213,0.0723861377,0.5201074939,0.9374837357,0.0016244155,0.0094239145,1.9790220369,-2.109,-1,0.0418447115
14.541771,2.2678358641,2.2810294316,-0.0078660909,-0.0058629220,-0.0131755470,-0.0020031690,-0.0410256514,-0.0911972717,-0.0370918674,0.0753947649,0.5201346543,0.9375548160,0.0017059270,0.0097295864,2.0432131497,-2.173,-1,0.0435479579
14.583475,2.2675226492,2.2810294316,-0.0071544829,-0.0052681313,-0.0134905901,-0.0018863516,-0.0415877593,-0.0926221289,-0.0341965732,0.0784666192,0.5201631660,0.9376292328,0.0017860029,0.0100301399,2.1063293795,-2.236,-1,0.0452705976
14.625102,2.2672396350,2.2810294316,-0.0064429681,-0.0047336819,-0.0137752470,-0.0017092862,-0.0421617279,-0.0939312834,-0.0314197081,0.0815759391,0.5201930032,0.9377069112,0.0018642815,0.0103244218,2.1681285790,-2.298,-1,0.0469994925
14.666786,2.2669859369,2.2810294316,-0.0057293784,-0.0042534521,-0.0140304211,-0.0014759263,-0.0427463288,-0.0951291015,-0.0287476340,0.0846991873,0.5202241342,0.9377877610,0.0019403955,0.0106112700,2.2283667006,-2.358,-1,0.0487226299
14.708471,2.2667619971,2.2810294316,-0.0050147798,-0.0038219414,-0.0142556872,-0.0011928384,-0.0433403158,-0.0962193809,-0.0261667052,0.0878148125,0.5202565211,0.9378716765,0.0020139733,0.0108895188,2.2867989516,-2.416,-1,0.0504290237
14.750127,2.2665679868,2.2810294316,-0.0042998120,-0.0034342073,-0.0144508893,-0.0008656047,-0.0439424362,-0.0972055654,-0.0236684290,0.0909030958,0.5202901198,0.9379585369,0.0020846496,0.0111580298,2.3431862606,-2.473,-2,0.0521086442
14.791776,2.2664038038,2.2810294316,-0.0035842439,-0.0030858086,-0.0146161432,-0.0004984353,-0.0445514421,-0.0980903795,-0.0212355376,0.0939460320,0.5203248800,0.9380482058,0.0021520517,0.0114156561,2.3972877768,-2.527,-2,0.0537523001
14.833433,2.2662694150,2.2810294316,-0.0028679332,-0.0027727548,-0.0147514941,-0.0000951785,-0.0451660877,-0.0988760209,-0.0188553940,0.0969271063,0.5203607454,0.9381405311,0.0022158072,0.0116612612,2.4488648580,-2.579,-3,0.0553515481
14.875201,2.2661646346,2.2810294316,-0.0021492014,-0.0024914601,-0.0148571391,0.0003422587,-0.0457851352,-0.0995631179,-0.0164903278,0.0998311627,0.5203976535,0.9382353434,0.0022754972,0.0118935952,2.4976550018,-2.627,-3,0.0568984701
14.916784,2.2660901486,2.2810294316,-0.0014332976,-0.0022387026,-0.0149324020,0.0008054051,-0.0464073186,-0.1001567492,-0.0142471509,0.1026438222,0.5204355348,0.9383324654,0.0023309277,0.0121119903,2.5435179715,-2.673,-2,0.0583862404
14.958522,2.2660453262,2.2810294316,-0.0007144759,-0.0020115873,-0.0149779225,0.0012971114,-0.0470313987,-0.1006538348,-0.0119300549,0.1053528853,0.5204743169,0.9384316974,0.0023815683,0.0123149318,2.5861356784,-2.716,-2,0.0598080171
15.000216,2.2660305087,2.2810294316,0.0000037282,-0.0018075127,-0.0149933672,0.0018112410,-0.0476561223,-0.1010579514,-0.0096987973,0.1079458931,0.5205139185,0.9385328313,0.0024272119,0.0125017136,2.6253598466,-2.755,-2,0.0611578387
15.041783,2.2660455446,2.2810294316,0.0007197219,-0.0016241414,-0.0149788949,0.0023438634,-0.0482802430,-0.1013716473,-0.0075287017,0.1104119777,0.5205542551,0.9386356498,0.0024676460,0.0126716261,2.6610414778,-2.791,-2,0.0624304525
15.083463,2.2660905022,2.2810294316,0.0014375394,-0.0014593731,-0.0149344438,0.0028969124,-0.0489025114,-0.1015910791,-0.0052663642,0.1127416919,0.5205952388,0.9387399159,0.0025023850,0.0128232688,2.6928864425,-2.823,-3,0.0636204459
15.125114,2.2661653129,2.2810294316,0.0021546268,-0.0013113203,-0.0148600881,0.0034659471,-0.0495216818,-0.1017191063,-0.0030726518,0.1149250861,0.5206367739,0.9388453862,0.0025312872,0.0129560830,2.7207774378,-2.850,-3,0.0647231715
15.166808,2.2662701046,2.2810294316,0.0028720665,-0.0011782875,-0.0147557054,0.0040503540,-0.0501365028,-0.1017542855,-0.0008443019,0.1169536793,0.5206787625,0.9389518046,0.0025540423,0.0130690866,2.7445081868,-2.874,-2,0.0657341461
15.208463,2.2664046629,2.2810294316,0.0035883616,-0.0010587508,-0.0146215145,0.0046471124,-0.0507457326,-0.1016984053,0.0013411263,0.1188191731,0.5207211019,0.9390589101,0.0025705318,0.0131617616,2.7639699448,-2.894,-3,0.0666494944
15.250130,2.2665690958,2.2810294316,0.0043042390,-0.0009513410,-0.0144574117,0.0052555800,-0.0513481248,-0.1015501024,0.0035592689,0.1205144233,0.5207636876,0.9391664319,0.0025805224,0.0132332941,2.7789917657,-2.909,-2,0.0674655110
15.291772,2.2667632171,2.2810294316,0.0050189510,-0.0008548279,-0.0142635871,0.0058737789,-0.0519424409,-0.1013100589,0.0057610428,0.1220325140,0.5208064114,0.9392740951,0.0025839185,0.0132831954,2.7894710270,-2.919,-3,0.0681789482
15.333548,2.2669878504,2.2810294316,0.0057350971,-0.0007681061,-0.0140392203,0.0065032031,-0.0525274084,-0.1009730360,0.0080885501,0.1233674817,0.5208491639,0.9393816104,0.0025803662,0.0133103019,2.7951633934,-2.925,-2,0.0687862286
15.375108,2.2672409897,2.2810294316,0.0064465639,-0.0006901821,-0.0137863205,0.0071367460,-0.0531018384,-0.1005492363,0.0101711932,0.1245123518,0.5208918303,0.9394887073,0.0025703261,0.0133154851,2.7962518695,-2.926,-2,0.0692855389
15.416767,2.2675243812,2.2810294316,0.0071586162,-0.0006201634,-0.0135031442,0.0077787796,-0.0536644694,-0.1000283651,0.0125009080,0.1254638405,0.5209343033,0.9395950942,0.0025532854,0.0132971679,2.7924052588,-2.922,-1,0.0696740139
15.458462,2.2678376966,2.2810294316,0.0078700614,-0.0005572481,-0.0131900222,0.0084273095,-0.0542140537,-0.0994114422,0.0148061503,0.1262164493,0.5209764678,0.9397004828,0.0025293256,0.0132552059,2.7835932394,-2.913,-3,0.0699493550
15.500131,2.2681804231,2.2810294316,0.0085797102,-0.0005007156,-0.0128474695,0.0090804258,-0.0547493649,-0.0986998708,0.0170777135,0.1267656789,0.5210182102,0.9398045910,0.0024985966,0.0131896255,2.7698213539,-2.899,-3,0.0701098630
15.541795,2.2685526479,2.2810294316,0.0092878126,-0.0004499182,-0.0124754008,0.0097377308,-0.0552691733,-0.0978921101,0.0193862574,0.1271081708,0.5210594194,0.9399071388,0.0024611489,0.0131001858,2.7510390274,-2.881,-2,0.0701540392
15.583461,2.2689543557,2.2810294316,0.0099943458,-0.0004042742,-0.0120738333,0.0103986200,-0.0557722497,-0.0969870716,0.0217209246,0.1272409025,0.5210999859,0.9400078513,0.0024170999,0.0129867899,2.7272258742,-2.857,-1,0.0700806673
15.625166,2.2693858897,2.2810294316,0.0106998351,-0.0003632608,-0.0116424253,0.0110630959,-0.0562573507,-0.0959821859,0.0241172565,0.1271613825,0.5211398020,0.9401064572,0.0023665395,0.0128492378,2.6983399377,-2.828,-3,0.0698886443
15.666769,2.2698456425,2.2810294316,0.0114017647,-0.0003264082,-0.0111827858,0.0117281729,-0.0567233001,-0.0948826017,0.0263900197,0.1268671299,0.5211787619,0.9402027063,0.0023099783,0.0126884339,2.6645711105,-2.794,-3,0.0695779803
15.708472,2.2703357622,2.2810294316,0.0121034190,-0.0002932942,-0.0106927679,0.0123967132,-0.0571688321,-0.0936785699,0.0288967623,0.1263580238,0.5212167683,0.9402963419,0.0022472566,0.0125034769,2.6257301580,-2.755,-3,0.0691478818
15.750118,2.2708543740,2.2810294316,0.0128020463,-0.0002635396,-0.0101742475,0.0130655860,-0.0575927591,-0.0923760025,0.0312616184,0.1256321067,0.5212537216,0.9403871337,0.0021790020,0.0122955408,2.5820635644,-2.712,-3,0.0685988172
15.791806,2.2714026068,2.2810294316,0.0134991888,-0.0002368037,-0.0096260970,0.0137359925,-0.0579938465,-0.0909692768,0.0337614167,0.1246899740,0.5212895326,0.9404748564,0.0021053460,0.0120644558,2.5335357126,-2.663,-1,0.0679310321
15.833484,2.2719797154,2.2810294316,0.0141938532,-0.0002127801,-0.0090490621,0.0144066333,-0.0583708907,-0.0894597661,0.0362282579,0.1235316494,0.5213241144,0.9405593058,0.0020267849,0.0118110283,2.4803159414,-2.610,-2,0.0671454717
15.875150,2.2725855430,2.2810294316,0.0148858800,-0.0001911936,-0.0084433010,0.0150770736,-0.0587226950,-0.0878465912,0.0387161962,0.1221584783,0.5213573885,0.9406402955,0.0019437515,0.0115358968,2.4225383246,-2.552,-3,0.0662434915
15.916804,2.2732199661,2.2810294316,0.0155751593,-0.0001717971,-0.0078089375,0.0157469564,-0.0590480673,-0.0861287224,0.0412288510,0.1205725560,0.5213892835,0.9407176583,0.0018567088,0.0112397821,2.3603542437,-2.490,-2,0.0652268548
15.958478,2.2738833646,2.2810294316,0.0162620944,-0.0001543684,-0.0071455926,0.0164164627,-0.0593458004,-0.0843033738,0.0438083673,0.1187767573,0.5214197356,0.9407912450,0.0017660805,0.0109232783,2.2938884422,-2.424,-2,0.0640975555
16.000273,2.2745773813,2.2810294316,0.0169482225,-0.0001387078,-0.0064516240,0.0170869303,-0.0596146180,-0.0823635055,0.0465568383,0.1167744604,0.5214486881,0.9408609182,0.0016721555,0.0105865247,2.2231701932,-2.353,-1,0.0628574096
16.041786,2.2752950470,2.2810294316,0.0176268333,-0.0001246359,-0.0057340015,0.0177514692,-0.0598535348,-0.0803311755,0.0487759202,0.1145681529,0.5214760889,0.9409266021,0.0015764148,0.0102334195,2.1490180932,-2.279,-1,0.0615112667
16.083471,2.2760439686,2.2810294316,0.0183052374,-0.0001119917,-0.0049851188,0.0184172291,-0.0600612480,-0.0781793250,0.0516444118,0.1121668367,0.5215019102,0.9409882027,0.0014784135,0.0098618843,2.0709957037,-2.201,-1,0.0600614957
16.125100,2.2768200603,2.2810294316,0.0189796135,-0.0001006302,-0.0042090619,0.0190802437,-0.0602366256,-0.0759200303,0.0542230738,0.1095742295,0.5215261170,0.9410456717,0.0013792558,0.0094746790,1.9896825980,-2.119,-1,0.0585124692
16.166787,2.2776252734,2.2810294316,0.0196516551,-0.0000904213,-0.0034038803,0.0197420764,-0.0603784540,-0.0735453810,0.0569915820,0.1067981018,0.5215486920,0.9410989762,0.0012793078,0.0090722392,1.9051702327,-2.035,-2,0.0568683580
16.208462,2.2784581987,2.2810294316,0.0203201429,-0.0000812481,-0.0025709831,0.0204013910,-0.0604855783,-0.0710584322,0.0596867713,0.1038456717,0.5215696241,0.9411481154,0.0011793429,0.0086563891,1.8178417014,-1.947,-1,0.0551343271
16.250281,2.2793219251,2.2810294316,0.0209874330,-0.0000730055,-0.0017072821,0.0210604385,-0.0605567150,-0.0684477845,0.0626555454,0.1007262366,0.5215889145,0.9411931014,0.0010796631,0.0082272976,1.7277325039,-1.857,-2,0.0533151551
16.291769,2.2802063244,2.2810294316,0.0216458687,-0.0000655991,-0.0008229056,0.0217114678,-0.0605910028,-0.0657440360,0.0648899642,0.0974477364,0.5216065694,0.9412340131,0.0009818818,0.0077901515,1.6359318130,-1.766,-1,0.0514191295
16.333563,2.2811248017,2.2810294316,0.0223054509,-0.0000589441,0.0000955513,0.0223643950,-0.0605870215,-0.0629034197,0.0681747921,0.0940257418,0.5216226212,0.9412709017,0.0008853258,0.0073415082,1.5417167207,-1.671,-1,0.0494511625
16.375112,2.2820651202,2.2810294316,0.0229573410,-0.0000529643,0.0010358514,0.0230103053,-0.0605438610,-0.0599626391,0.0705787332,0.0904684241,0.5216370911,0.9413038888,0.0007916912,0.0068872131,1.4463147479,-1.576,-2,0.0474201828
16.416767,2.2830349619,2.2810294316,0.0236069787,-0.0000475911,0.0020056766,0.0236545698,-0.0604602911,-0.0568963366,0.0735912608,0.0867922779,0.5216500279,0.9413330927,0.0007008918,0.0064260766,1.3494760874,-1.479,-1,0.0453335914
16.458462,2.2840327320,2.2810294316,0.0242531796,-0.0000427630,0.0030034318,0.0242959426,-0.0603351481,-0.0537079055,0.0765223473,0.0830105998,0.5216614787,0.9413586606,0.0006136295,0.0059601443,1.2516303068,-1.381,0,0.0431999079
16.500108,2.2850561371,2.2810294316,0.0248944661,-0.0000384247,0.0040268236,0.0249328908,-0.0601673638,-0.0504028200,0.0793220513,0.0791387627,0.5216715023,0.9413807686,0.0005305938,0.0054916705,1.1532508093,-1.283,-1,0.0410288173
16.541857,2.2861088159,2.2810294316,0.0255330768,-0.0000345265,0.0050794905,0.0255676033,-0.0599557184,-0.0469685256,0.0824230642,0.0751945359,0.5216801682,0.9413996041,0.0004520500,0.0050209263,1.0543945127,-1.184,-1,0.0388299065
16.583446,2.2871838568,2.2810294316,0.0261648604,-0.0000310238,0.0061545206,0.0261958842,-0.0596992800,-0.0434243247,0.0850608235,0.0711951852,0.5216875503,0.9414153899,0.0003788600,0.0045515165,0.9558184728,-1.085,-1,0.0366148020
16.625100,2.2882868217,2.2810294316,0.0267931545,-0.0000278765,0.0072574758,0.0268210309,-0.0593968852,-0.0397520637,0.0881342638,0.0671621888,0.5216937366,0.9414283532,0.0003111183,0.0040830203,0.8574342730,-0.987,0,0.0343947058
16.666805,2.2894172733,2.2810294316,0.0274176282,-0.0000250484,0.0083879187,0.0274426766,-0.0590473886,-0.0359515330,0.0912127358,0.0631160782,0.5216988163,0.9414387383,0.0002492430,0.0036168073,0.7595295234,-0.889,0,0.0321817054
16.708431,2.2905714476,2.2810294316,0.0280362215,-0.0000225073,0.0095420852,0.0280587288,-0.0586498017,-0.0320323725,0.0940598519,0.0590789800,0.5217028855,0.9414468100,0.0001937214,0.0031550903,0.6625689644,-0.792,0,0.0299891881
16.750154,2.2917540750,2.2810294316,0.0286514573,-0.0000202239,0.0107247056,0.0286716812,-0.0582029390,-0.0279791776,0.0972766789,0.0550756792,0.5217060480,0.9414528377,0.0001446643,0.0026974440,0.5664632298,-0.696,0,0.0278306535
16.791793,2.2929597682,2.2810294316,0.0292605247,-0.0000181722,0.0119303925,0.0292786970,-0.0577058393,-0.0238062281,0.1001507868,0.0511309689,0.5217084096,0.9414571083,0.0001024948,0.0022461516,0.4716918358,-0.601,0,0.0257210457
16.833435,2.2941908463,2.2810294316,0.0298646475,-0.0000163287,0.0131614649,0.0298809761,-0.0571574449,-0.0195053218,0.1032217511,0.0472725328,0.5217100827,0.9414599141,0.0000673381,0.0018010969,0.3782303560,-0.508,0,0.0236757873
16.875106,2.2954478482,2.2810294316,0.0304640693,-0.0000146721,0.0144184618,0.0304787414,-0.0565566757,-0.0150734316,0.1063653651,0.0435289348,0.5217111819,0.9414615542,0.0000393636,0.0013624251,0.2861092742,-0.416,0,0.0217110936
16.916870,2.2967325836,2.2810294316,0.0310595788,-0.0000131836,0.0157031925,0.0310727624,-0.0559023760,-0.0105038582,0.1096697610,0.0399302597,0.5217118245,0.9414623341,0.0000187177,0.0009296808,0.1952329598,-0.325,0,0.0198439911
16.958493,2.2980376590,2.2810294316,0.0316477775,-0.0000118462,0.0170082638,0.0316596237,-0.0551936983,-0.0058163863,0.1124993274,0.0365079975,0.5217121300,0.9414625684,0.0000056235,0.0005044152,0.1059271824,-0.236,0,0.0180926888
17.000121,2.2993672376,2.2810294316,0.0322306220,-0.0000106444,0.0183378387,0.0322412664,-0.0544296217,-0.0009977432,0.1156474340,0.0332960454,0.5217122218,0.9414625752,0.0000001623,0.0000848555,0.0178196511,-0.147,0,0.0164759958
17.041785,2.3007221285,2.2810294316,0.0328084440,-0.0000095645,0.0196927263,0.0328180085,-0.0536090914,0.0039557993,0.1188850190,0.0303293866,0.5217122245,0.9414626795,0.0000025045,-0.0003303080,-0.0693646725,-0.060,0,0.0150136227
17.083461,2.3021014105,2.2810294316,0.0333808229,-0.0000085942,0.0210720054,0.0333894171,-0.0527310912,0.0090430539,0.1220941113,0.0276446851,0.5217122653,0.9414632157,0.0000128688,-0.0007424261,-0.1559094739,0.026,0,0.0137262125
17.125132,2.3035042643,2.2810294316,0.0339474142,-0.0000077223,0.0224748564,0.0339551366,-0.0517946389,0.0142631040,0.1252812025,0.0252803645,0.5217124754,0.9414645296,0.0000315327,-0.0011533942,-0.2422127769,0.113,0,0.0126353010
17.166776,2.3049296454,2.2810294316,0.0345078141,-0.0000069389,0.0239002351,0.0345147530,-0.0507987957,0.0196143792,0.1284306043,0.0232765260,0.5217129901,0.9414669822,0.0000588614,-0.0015656243,-0.3287810983,0.199,0,0.0117632660
17.208430,2.3063786221,2.2810294316,0.0350624518,-0.0000062349,0.0253492097,0.0350686868,-0.0497425787,0.0251012248,0.1316842938,0.0216748599,0.5217139509,0.9414709567,0.0000953895,-0.0019826144,-0.4163490187,0.287,0,0.0111334778
17.250108,2.3078514187,2.2810294316,0.0356113948,-0.0000056024,0.0268220044,0.0356169972,-0.0486249952,0.0307256336,0.1349858113,0.0205188804,0.5217155079,0.9414768665,0.0001418351,-0.0024083338,-0.5057501056,0.376,0,0.0107703179
17.291775,2.3093465543,2.2810294316,0.0361540846,-0.0000050341,0.0283171381,0.0361591186,-0.0474451144,0.0364848348,0.1382208288,0.0198539375,0.5217178229,0.9414851625,0.0001991042,-0.0028471067,-0.5978923998,0.468,0,0.0106989966
17.333506,2.3108665124,2.2810294316,0.0366913957,-0.0000045233,0.0298370948,0.0366959190,-0.0462019021,0.0423870568,0.1416533277,0.0197268885,0.5217210726,0.9414963503,0.0002685055,-0.0033048996,-0.6940289176,0.564,0,0.0109460943
17.375108,2.3124040049,2.2840973932,0.0372207842,-0.0000040645,0.0283066242,0.0372248487,-0.0450224594,0.0409442134,-0.0346282403,0.0201146388,0.5217254547,0.9415068164,0.0002511869,-0.0032007116,-0.6721494279,0.542,0,0.0110867706
17.416765,2.3139654338,2.2871653547,0.0377444916,0.0048620343,0.0267851349,0.0328824572,-0.0439064122,0.0345619290,-0.1531748265,0.0202830305,0.5217295539,0.9415142823,0.0001791826,-0.0027048501,-0.5680185190,0.438,0,0.0108896100
17.458453,2.3155497333,2.2886993355,0.0382621181,0.0116673129,0.0268145367,0.0265948052,-0.0427891398,0.0299207216,-0.1113889763,0.0198609063,0.5217324779,0.9415198620,0.0001339122,-0.0023350482,-0.4903601233,0.361,0,0.0105093253
17.500199,2.3171577153,2.2886993355,0.0387738856,0.0104836696,0.0284261568,0.0282902160,-0.0416047166,0.0371163705,0.1726955729,0.0191766375,0.5217346631,0.9415284088,0.0002051236,-0.0028833664,-0.6055069482,0.476,0,0.0104830962
17.541793,2.3187809667,2.2886993355,0.0392771618,0.0094201063,0.0300526772,0.0298570555,-0.0403525217,0.0443144814,0.1727546610,0.0191372612,0.5217380101,0.9415405889,0.0002923217,-0.0034416597,-0.7227485362,0.593,0,0.0108483601
17.583463,2.3204280660,2.2917672971,0.0397746418,0.0084644409,0.0286347524,0.0313102008,-0.0391594070,0.0440825326,-0.0055667705,0.0197407410,0.5217427796,0.9415526906,0.0002904424,-0.0034375567,-0.7218869071,0.592,0,0.0111632456
