t,q_ref_rad,q_meas_rad,qd_ref_rad_s,qd_meas_rad_s,e_rad,e_dot_rad_s,e_int,psi,psi_dot,kappa_delta,nussbaum_n,zeta,zeta_dot,u_cmd,u_aux,u_fric,tail_activation,max_control_eff,current_from_u_raw,goal_current_raw,present_current_raw,psi_hat_norm
71.375105,2.3674882783,2.3531265286,-0.0497937616,-0.1213650619,0.0147347810,0.0715713004,-0.0050247315,0.0994877734,0.5171424532,0.0656640118,0.5464602476,1.0319511696,-0.0000140499,-0.0106372529,-0.0048800903,-0.0000149882,0.0000000000,0.0630753148,-2.2338231113,-0.230,-1,0.0411560133
71.416778,2.3654195666,2.3531265286,-0.0494889510,-0.1187840068,0.0126581361,0.0692950558,-0.0044973091,0.0930220831,-0.1551765679,0.0702455257,0.5464601627,1.0319421036,-0.0002175855,-0.0101797124,-0.0047248845,-0.0000148966,0.0000000000,0.0630753148,-2.1377396062,0.276,0,0.0428431773
71.458529,2.3633598537,2.3531265286,-0.0491750571,-0.1067334256,0.0105613842,0.0575583685,-0.0040572515,0.0769248988,-0.3863324232,0.0729267723,0.5464588475,1.0319109158,-0.0007485061,-0.0085333175,-0.0039246183,-0.0000148023,0.0000000000,0.0630753148,-1.7919966822,0.783,0,0.0426726756
71.500205,2.3613171442,2.3561944902,-0.0488532988,-0.0959053701,0.0054174316,0.0470520714,-0.0038315251,0.0545161169,-0.5378107665,0.0721651016,0.5464543212,1.0318547998,-0.0013467844,-0.0060289749,-0.0032082463,-0.0000147056,0.0000000000,0.0630753148,-1.2660847218,1.136,0,0.0406839366
71.541789,2.3592924145,2.3592624518,-0.0485238928,-0.0788772861,0.0002724024,0.0303533932,-0.0038201750,0.0256098879,-0.6937494942,0.0682379642,0.5464461695,1.0317791584,-0.0018153929,-0.0027849134,-0.0020696466,-0.0000146066,0.0000000000,0.0630753148,-0.5848318066,0.630,0,0.0374467133
71.583440,2.3572783699,2.3623304133,-0.0481856618,-0.0635766931,-0.0048566322,0.0153910312,-0.0040225347,-0.0018235922,-0.6584035238,0.0622973014,0.5464351662,1.0316982216,-0.0019424837,0.0001768353,-0.0010494377,-0.0000145050,0.0000000000,0.0630753148,0.0371354222,0.123,0,0.0341012514
71.625141,2.3552762027,2.3653983749,-0.0478387616,-0.0498283380,-0.0099690183,0.0019895764,-0.0044379105,-0.0279572006,-0.6272066003,0.0562762946,0.5464233731,1.0316234093,-0.0017954948,0.0028269644,-0.0001356593,-0.0000144008,0.0000000000,0.0630753148,0.5936625175,-0.384,0,0.0315214225
71.666795,2.3532908747,2.3700003173,-0.0474840505,-0.0374747470,-0.0165942591,-0.0100093035,-0.0051293379,-0.0566720146,-0.6891555368,0.0515015550,0.5464124547,1.0315668778,-0.0013567568,0.0055974633,0.0006824845,-0.0000142942,0.0000000000,0.0630753148,1.1754672903,-0.890,0,0.0306099667
71.708441,2.3513209007,2.3715342981,-0.0471212846,-0.0288072652,-0.0201248544,-0.0183140194,-0.0059678735,-0.0745479877,-0.4290233538,0.0497630160,0.5464041928,1.0315277213,-0.0009397572,0.0072967529,0.0012487417,-0.0000141851,0.0000000000,0.0630753148,1.5323181057,-1.397,-1,0.0311559070
71.750123,2.3493644624,2.3715342981,-0.0467501179,-0.0258847818,-0.0220902754,-0.0208653361,-0.0068883017,-0.0830675775,-0.2044701561,0.0505871937,0.5463984645,1.0314988893,-0.0006919675,0.0081697049,0.0014227033,-0.0000140736,0.0000000000,0.0630753148,1.7156380300,-1.845,-1,0.0324410599
71.791793,2.3474242938,2.3715342981,-0.0463710597,-0.0232587830,-0.0240385154,-0.0231122767,-0.0078899065,-0.0913565216,-0.1989346584,0.0526135695,0.5463942436,1.0314816573,-0.0004135667,0.0090875221,0.0015759110,-0.0000139597,0.0000000000,0.0630753148,1.9083796426,-2.038,-1,0.0344585544
71.833462,2.3455000825,2.3700003173,-0.0459840544,-0.0208991905,-0.0244359984,-0.0250848640,-0.0089080731,-0.0957101923,-0.1044880965,0.0559453633,0.5463917197,1.0314719044,-0.0002340693,0.0096955700,0.0017104119,-0.0000138433,0.0000000000,0.0630753148,2.0360697098,-2.166,0,0.0367813125
71.875104,2.3435934046,2.3715342981,-0.0455894299,-0.0187789775,-0.0278831738,-0.0268104524,-0.0100698720,-0.1072650081,-0.2773155801,0.0595311623,0.5463902908,1.0314820256,0.0002429079,0.0110861473,0.0018280711,-0.0000137247,0.0044522970,0.0630753148,2.3280909418,-2.458,-2,0.0402587706
71.916792,2.3417012237,2.3715342981,-0.0451865500,-0.0168738591,-0.0297812103,-0.0283126908,-0.0113107558,-0.1150276251,-0.1863028065,0.0651012442,0.5463917736,1.0315088128,0.0006428925,0.0122682163,0.0019305013,-0.0000136036,0.0193116467,0.0630753148,2.5763254156,-2.706,-1,0.0444330336
71.958469,2.3398265076,2.3715342981,-0.0447760321,-0.0151620141,-0.0316611881,-0.0296140180,-0.0126299719,-0.1226569622,-0.1831040911,0.0717915633,0.5463956967,1.0315544830,0.0010960853,0.0135792537,0.0020192323,-0.0000134802,0.0433771358,0.0630753148,2.8516432773,-2.981,-3,0.0492920775
72.000136,2.3379695150,2.3715342981,-0.0443579420,-0.0136238350,-0.0335229085,-0.0307341071,-0.0140267598,-0.1301711472,-0.1803404406,0.0795805980,0.5464023801,1.0316215508,0.0016096271,0.0150313903,0.0020956056,-0.0000133545,0.0754308277,0.0630753148,3.1565919713,-3.286,-2,0.0548241472
72.041880,2.3361266992,2.3700003173,-0.0439314531,-0.0122417034,-0.0338359916,-0.0316897497,-0.0154365928,-0.1338600396,-0.0885334174,0.0886391721,0.5464121832,1.0317037980,0.0019739323,0.0161343880,0.0021607661,-0.0000132263,0.0815584403,0.0630753148,3.3882214699,-3.518,-3,0.0604479773
72.083461,2.3343089778,2.3715342981,-0.0434991283,-0.0109997883,-0.0371915109,-0.0324993400,-0.0169862391,-0.1448283953,-0.2632405350,0.0974524312,0.5464241863,1.0318214636,0.0028239744,0.0183169728,0.0022159680,-0.0000130964,0.1589208499,0.0630753148,3.8465642918,-3.976,-3,0.0673293250
72.125137,2.3325052504,2.3700003173,-0.0430583565,-0.0098838650,-0.0374646876,-0.0331744915,-0.0185472677,-0.1483553400,-0.0846466738,0.1087140062,0.5464413223,1.0319591080,0.0033034661,0.0196919175,0.0022620032,-0.0000129638,0.1660661788,0.0630753148,4.1353026774,-4.265,-2,0.0742209802
72.166913,2.3307158087,2.3669323557,-0.0426091251,-0.0113139948,-0.0361817720,-0.0312951303,-0.0200548415,-0.1455553757,0.0671991421,0.1203793417,0.5464613141,1.0320987149,0.0033505659,0.0201651249,0.0021338590,-0.0000128288,0.1335435993,0.0630753148,4.2346762212,-4.364,-3,0.0800694705
72.208459,2.3289549814,2.3592624518,-0.0421550878,-0.0198975683,-0.0302463126,-0.0222575195,-0.0213151046,-0.1241946601,0.5126571751,0.1315580714,0.5464815317,1.0321852991,0.0020780206,0.0177573537,0.0015176293,-0.0000126923,0.0244367772,0.0630753148,3.7290442761,-3.859,-4,0.0821184347
72.250127,2.3272080889,2.3469906055,-0.0416925066,-0.0397745585,-0.0196602643,-0.0019179481,-0.0221342823,-0.0798606899,1.0640152850,0.1379069608,0.5464940406,1.0321749837,-0.0002475701,0.0116675913,0.0001307753,-0.0000125532,0.0000000000,0.0630753148,2.4501941664,-3.352,-5,0.0786685810
72.291770,2.3254816110,2.3331847784,-0.0412230543,-0.0673664103,-0.0074961079,0.0261433560,-0.0224466201,-0.0233405099,1.3564843190,0.1353973702,0.5464925515,1.0320995793,-0.0018097046,0.0033692690,-0.0017825852,-0.0000124120,0.0000000000,0.0630753148,0.7075464823,-2.845,-3,0.0719767881
72.333467,2.3237726554,2.3193789513,-0.0407459313,-0.0921590819,0.0046769671,0.0514131506,-0.0222517465,0.0311250794,1.3071741451,0.1266652145,0.5464816567,1.0320285935,-0.0017036587,-0.0043731963,-0.0035056065,-0.0000122685,0.0000000000,0.0630753148,-0.9183712130,-2.339,-3,0.0661619184
72.375106,2.3220860780,2.3101750666,-0.0402624953,-0.1095708622,0.0122477917,0.0693083669,-0.0217414218,0.0677271936,0.8784507394,0.1180717920,0.5464713843,1.0319946999,-0.0008134483,-0.0091831354,-0.0047257921,-0.0000121231,0.0000000000,0.0630753148,-1.9284584300,-1.832,-1,0.0632215513
72.416794,2.3204178163,2.3071071050,-0.0397715861,-0.1154848527,0.0136656691,0.0757132666,-0.0211720189,0.0783041771,0.2538476036,0.1133239435,0.5464664741,1.0319755797,-0.0004588850,-0.0104119699,-0.0051625103,-0.0000119755,0.0000000000,0.0630753148,-2.1865136739,-1.325,-1,0.0615632324
72.458443,2.3187717056,2.3071071050,-0.0392743275,-0.1086346555,0.0119985034,0.0693603280,-0.0206720813,0.0686958501,-0.2305998478,0.1101927605,0.5464637026,1.0319415626,-0.0008164105,-0.0090180971,-0.0047293351,-0.0000118259,0.0000000000,0.0630753148,-1.8938003858,-0.819,0,0.0591287203
72.500109,2.3171458057,2.3071071050,-0.0387701442,-0.0976137212,0.0103387293,0.0588435770,-0.0202413009,0.0548436831,-0.3324520067,0.1055828758,0.5464587690,1.0318899005,-0.0012398900,-0.0070636546,-0.0040122503,-0.0000116743,0.0000000000,0.0630753148,-1.4833674687,-0.312,0,0.0557942539
72.541790,2.3155404260,2.3086410858,-0.0382591165,-0.0877108554,0.0071689309,0.0494517389,-0.0199425954,0.0383425398,-0.3960274398,0.0992152465,0.5464512695,1.0318228324,-0.0016096342,-0.0048082455,-0.0033718676,-0.0000115206,0.0000000000,0.0630753148,-1.0097315652,0.195,0,0.0517563696
72.583531,2.3139542626,2.3086410858,-0.0377407932,-0.0788126307,0.0055554177,0.0410718375,-0.0197111197,0.0264558889,-0.2852796205,0.0918308225,0.5464415214,1.0317482794,-0.0017892709,-0.0032142342,-0.0028004839,-0.0000113647,0.0000000000,0.0630753148,-0.6749891900,0.545,0,0.0475808588
72.625116,2.3123956518,2.3117090473,-0.0372179454,-0.0683842834,0.0008967925,0.0311663380,-0.0196737533,0.0055351497,-0.5020977420,0.0838843937,0.5464306692,1.0316676245,-0.0019357187,-0.0006572698,-0.0021250773,-0.0000112074,0.0000000000,0.0630753148,-0.1380266529,0.039,0,0.0433470884
72.666789,2.3108556924,2.3132430281,-0.0366876205,-0.0541482006,-0.0022209042,0.0174605800,-0.0197662910,-0.0157082166,-0.5098407912,0.0759992095,0.5464189097,1.0315889054,-0.0018892583,0.0017546942,-0.0011905499,-0.0000110479,0.0000000000,0.0630753148,0.3684857863,-0.468,0,0.0396293263
72.708446,2.3093385732,2.3147770089,-0.0361512255,-0.0462220480,-0.0052963663,0.0100708226,-0.0199869729,-0.0307160669,-0.3601884068,0.0691931186,0.5464074132,1.0315159821,-0.0017501591,0.0033275677,-0.0006866792,-0.0000108865,0.0000000000,0.0630753148,0.6987892268,-0.828,0,0.0366851844
72.750126,2.3078430557,2.3147770089,-0.0356083185,-0.0415328432,-0.0068062967,0.0059245246,-0.0202705686,-0.0388498435,-0.1952106376,0.0639606743,0.5463967462,1.0314475039,-0.0016434760,0.0041006176,-0.0004039638,-0.0000107232,0.0000000000,0.0630753148,0.8611296986,-0.991,0,0.0343617575
72.791796,2.3063706944,2.3147770089,-0.0350594572,-0.0373193559,-0.0082916086,0.0022598987,-0.0206160523,-0.0465307902,-0.1843427213,0.0598305984,0.5463867147,1.0313840249,-0.0015234963,0.0048085374,-0.0001540912,-0.0000105580,0.0000000000,0.0630753148,1.0097928474,-1.139,-1,0.0326595900
72.833555,2.3049182138,2.3147770089,-0.0345033790,-0.0335333249,-0.0097557261,-0.0009700541,-0.0210225409,-0.0538127944,-0.1747681009,0.0567976581,0.5463774026,1.0313260246,-0.0013920080,0.0054736167,0.0000661432,-0.0000103907,0.0000000000,0.0630753148,1.1494594968,-1.279,0,0.0315695592
72.875243,2.3034915230,2.3147770089,-0.0339423365,-0.0301313850,-0.0111928732,-0.0038109515,-0.0214889106,-0.0607261658,-0.1659209144,0.0548408132,0.5463688835,1.0312739447,-0.0012499165,0.0061132977,0.0002598498,-0.0000102219,0.0000000000,0.0630753148,1.2837925204,-1.413,0,0.0310746453
72.916771,2.3020936758,2.3147770089,-0.0333776562,-0.0270745703,-0.0126001159,-0.0063030859,-0.0220139155,-0.0673024677,-0.1578312443,0.0539261167,0.5463612252,1.0312282273,-0.0010972189,0.0067428805,0.0004297760,-0.0000100520,0.0000000000,0.0630753148,1.4160049005,-1.546,0,0.0311523999
72.958542,2.3007114087,2.3147770089,-0.0328039339,-0.0243278679,-0.0139908253,-0.0084760660,-0.0225968665,-0.0736021038,-0.1511912673,0.0540107944,0.5463544957,1.0311893741,-0.0009324753,0.0073784543,0.0005779407,-0.0000098794,0.0000000000,0.0630753148,1.5494754087,-1.679,-1,0.0317796339
73.000134,2.2993590061,2.3147770089,-0.0322270627,-0.0218598173,-0.0153508139,-0.0103672454,-0.0232364838,-0.0796269146,-0.1445954596,0.0550518540,0.5463487715,1.0311579084,-0.0007551777,0.0080286177,0.0007068908,-0.0000097058,0.0000000000,0.0630753148,1.6860097089,-1.816,-1,0.0329288984
73.041764,2.2980295183,2.3163109897,-0.0316441588,-0.0196421491,-0.0182210987,-0.0120020097,-0.0239956962,-0.0891522360,-0.2286077138,0.0568834192,0.5463441324,1.0311394629,-0.0004426917,0.0090795077,0.0008183572,-0.0000095304,0.0000000000,0.0630753148,1.9066966260,-2.036,-1,0.0349732110
73.083446,2.2967227712,2.3147770089,-0.0310550936,-0.0176494624,-0.0179999898,-0.0134056312,-0.0247456958,-0.0910888771,-0.0464793852,0.0604973147,0.5463414115,1.0311250022,-0.0003470572,0.0094569264,0.0009140632,-0.0000093531,0.0000000000,0.0630753148,1.9859545438,-2.116,-2,0.0370609336
73.125114,2.2954411222,2.3147770089,-0.0304609069,-0.0158589328,-0.0192871422,-0.0146019741,-0.0255493267,-0.0964772481,-0.1293209054,0.0640691429,0.5463392776,1.0311199538,-0.0001211608,0.0102053133,0.0009956358,-0.0000091742,0.0000000000,0.0630753148,2.1431157971,-2.273,-1,0.0395935504
73.166779,2.2941844578,2.3147770089,-0.0298615569,-0.0142500516,-0.0205487517,-0.0156115053,-0.0264055247,-0.1016923007,-0.1251612619,0.0684096058,0.5463385325,1.0311251263,0.0001241399,0.0109987698,0.0010644707,-0.0000089939,0.0000000000,0.0630753148,2.3097416505,-2.439,-2,0.0425452315
73.208467,2.2929521620,2.3147770089,-0.0292567375,-0.0128043906,-0.0217854909,-0.0164523469,-0.0273132535,-0.1067522921,-0.1214397939,0.0734732776,0.5463392959,1.0311414044,0.0003906746,0.0118420191,0.0011218035,-0.0000088118,0.0000000000,0.0630753148,2.4868240157,-2.616,-2,0.0458915629
73.250092,2.2917470065,2.3147770089,-0.0286478336,-0.0115053913,-0.0229946391,-0.0171424423,-0.0282713635,-0.1116670798,-0.1179549051,0.0792175231,0.5463416979,1.0311697367,0.0006799746,0.0127383065,0.0011688577,-0.0000086285,0.0000000000,0.0630753148,2.6750443727,-2.805,-3,0.0496088068
73.291788,2.2905653251,2.3147770089,-0.0280329885,-0.0103381748,-0.0241799081,-0.0176948137,-0.0292788596,-0.1164571005,-0.1149604968,0.0856009986,0.5463458766,1.0312111563,0.0009940707,0.0136915342,0.0012065212,-0.0000084434,0.0000000000,0.0630753148,2.8752221745,-3.005,-3,0.0536756994
73.333537,2.2894079120,2.3147770089,-0.0274125342,-0.0092893718,-0.0253405448,-0.0181231624,-0.0303347157,-0.1211328183,-0.1122172266,0.0925869032,0.5463519812,1.0312667657,0.0013346243,0.0147042654,0.0012357281,-0.0000082567,0.0000000000,0.0630753148,3.0878957354,-3.218,-2,0.0580722741
73.375110,2.2882812079,2.3147770089,-0.0267900052,-0.0083469695,-0.0264701455,-0.0184430358,-0.0314376384,-0.1256927415,-0.1094381561,0.1001409673,0.5463601689,1.0313377085,0.0017026288,0.0157774499,0.0012575387,-0.0000080693,0.0001321209,0.0630753148,3.3132644822,-3.443,-3,0.0627781716
73.416798,2.2871774701,2.3147770089,-0.0261611649,-0.0075001734,-0.0275764861,-0.0186609916,-0.0325866586,-0.1301605342,-0.1072270252,0.1082280646,0.5463706005,1.0314252260,0.0021004186,0.0169178292,0.0012724000,-0.0000078800,0.0030076735,0.0630753148,3.5527441302,-3.682,-2,0.0677767603
73.458433,2.2861014048,2.3147770089,-0.0255286516,-0.0067392843,-0.0286548900,-0.0187893673,-0.0337806124,-0.1345357809,-0.1050059209,0.1168198855,0.5463834480,1.0315306037,0.0025290649,0.0181268868,0.0012811533,-0.0000076895,0.0092870679,0.0630753148,3.8066462366,-3.936,-4,0.0730513366
73.500140,2.2850499780,2.3147770089,-0.0248906685,-0.0060555871,-0.0297084183,-0.0188350814,-0.0350184632,-0.1388312098,-0.1030902946,0.1258878937,0.5463988863,1.0316552039,0.0029904048,0.0194060369,0.0012842703,-0.0000074975,0.0185606683,0.0630753148,4.0752677414,-4.205,-4,0.0785874198
73.541758,2.2840273975,2.3147770089,-0.0242497813,-0.0054412507,-0.0307328870,-0.0188085307,-0.0362990001,-0.1430455690,-0.1011446201,0.1354076485,0.5464170970,1.0318004279,0.0034853759,0.0207547170,0.0012824600,-0.0000073045,0.0303919433,0.0630753148,4.3584905654,-4.488,-5,0.0843703664
73.583484,2.2830290348,2.3163109897,-0.0236030748,-0.0048892384,-0.0332669272,-0.0187138364,-0.0376851221,-0.1509272182,-0.1891595804,0.1450470034,0.5464382619,1.0319802282,0.0043152086,0.0227436305,0.0012760032,-0.0000071098,0.0705728837,0.0630753148,4.7761624135,-4.906,-3,0.0910548299
73.625121,2.2820597754,2.3147770089,-0.0229536987,-0.0043932275,-0.0327037304,-0.0185604712,-0.0390477775,-0.1513586633,-0.0103546815,0.1568581315,0.5464643765,1.0321725877,0.0046166275,0.0237729752,0.0012655460,-0.0000069143,0.0603789276,0.0630753148,4.9923247826,-5.122,-4,0.0972523642
73.666791,2.2811168974,2.3147770089,-0.0222998738,-0.0039475366,-0.0336479782,-0.0183523372,-0.0404497766,-0.1553722464,-0.0963259959,0.1675237733,0.5464922056,1.0323901524,0.0052215533,0.0253295849,0.0012513544,-0.0000067174,0.0778543389,0.0630753148,5.3192128187,-5.449,-5,0.1036653535
73.708480,2.2802009314,2.3147770089,-0.0216419251,-0.0035470609,-0.0345651752,-0.0180948642,-0.0418899922,-0.1593261508,-0.0948937062,0.1785638378,0.5465235445,1.0326345527,0.0058656068,0.0269566249,0.0012337986,-0.0000065193,0.0965996039,0.0630753148,5.6608912278,-5.791,-3,0.1102831130
73.750109,2.2793137574,2.3147770089,-0.0209812388,-0.0031872132,-0.0354534552,-0.0177940255,-0.0433672195,-0.1632202160,-0.0934575638,0.1899605597,0.5465585758,1.0329074542,0.0065496347,0.0286533042,0.0012132859,-0.0000063203,0.1163108210,0.0630753148,6.0171938754,-6.147,-6,0.1170950382
73.791797,2.2784529296,2.3147770089,-0.0203159937,-0.0028638720,-0.0363152769,-0.0174521217,-0.0448803561,-0.1670610283,-0.0921794946,0.2016961734,0.5465974757,1.0332105836,0.0072751059,0.0304199764,0.0011899732,-0.0000061200,0.1368023029,0.0630753148,6.3881950533,-6.518,-7,0.1240920040
73.833466,2.2776203031,2.3117090473,-0.0196475873,-0.0050061767,-0.0340733571,-0.0146414106,-0.0463000793,-0.1609273439,0.1472084240,0.2148180915,0.5466404164,1.0334997404,0.0069397631,0.0303890731,0.0009983248,-0.0000059187,0.0863379918,0.0630753148,6.3817053470,-6.511,-5,0.1292856561
73.875103,2.2768162081,2.3055731242,-0.0189763331,-0.0117968322,-0.0287206570,-0.0071795009,-0.0474967733,-0.1424371469,0.4437647286,0.2261558928,0.5466811146,1.0337176211,0.0052291369,0.0277102997,0.0004895344,-0.0000057165,0.0097769755,0.0630753148,5.8191629343,-6.005,-6,0.1306212283
73.916767,2.2760396154,2.2948352587,-0.0183013756,-0.0276299517,-0.0187107190,0.0093285761,-0.0482763866,-0.1032475651,0.9405499638,0.2327931826,0.5467116111,1.0337954276,0.0018673565,0.0204571341,-0.0006360691,-0.0000055133,0.0000000000,0.0630753148,4.2959981505,-5.498,-6,0.1258464021
73.958442,2.2752910415,2.2840973932,-0.0176231263,-0.0491553385,-0.0086552663,0.0315322121,-0.0486370227,-0.0576630682,1.0940279252,0.2286139637,0.5467224662,1.0337617714,-0.0008077488,0.0112914156,-0.0021500244,-0.0000053090,0.0000000000,0.0630753148,2.3711972659,-4.991,-4,0.1167909635
74.000091,2.2745712148,2.2748935084,-0.0169422608,-0.0684969849,-0.0001117593,0.0515547242,-0.0486416793,-0.0173494524,0.9675267793,0.2155177723,0.5467177730,1.0336828395,-0.0018943654,0.0032695632,-0.0035152597,-0.0000051039,0.0000000000,0.0630753148,0.6866082803,-4.485,-6,0.1065524613
74.041756,2.2738795530,2.2656896237,-0.0162582381,-0.0810107441,0.0084389264,0.0647525059,-0.0482900574,0.0166592357,0.8162085153,0.1992938114,0.5467067526,1.0336034738,-0.0019047758,-0.0030014617,-0.0044151507,-0.0000048979,0.0000000000,0.0630753148,-0.6303069555,-3.978,-4,0.0972159989
74.083426,2.2732163836,2.2641556429,-0.0155713599,-0.0849564586,0.0093218654,0.0693850987,-0.0479016464,0.0239376061,0.1746808890,0.1822731128,0.5466956523,1.0335278445,-0.0018151041,-0.0040876143,-0.0047310241,-0.0000046910,0.0000000000,0.0630753148,-0.8583990119,-3.471,-4,0.0889158697
74.125103,2.2725817669,2.2656896237,-0.0148816738,-0.0787705094,0.0071342546,0.0638888355,-0.0476043857,0.0136634811,-0.2465790001,0.1661974295,0.5466850565,1.0334471558,-0.0019365297,-0.0022148737,-0.0043562613,-0.0000044833,0.0000000000,0.0630753148,-0.4651234684,-2.965,-2,0.0810941874
74.166764,2.2719761979,2.2656896237,-0.0141897292,-0.0707792785,0.0065041236,0.0565895493,-0.0473333806,0.0052495463,-0.2019344360,0.1513286156,0.5466737326,1.0333645814,-0.0019817847,-0.0008108248,-0.0038585593,-0.0000042748,0.0000000000,0.0630753148,-0.1702732160,-2.458,-2,0.0738636215
74.208430,2.2713994179,2.2656896237,-0.0134952443,-0.0635987542,0.0059052733,0.0501035099,-0.0470873275,-0.0023120350,-0.1814779510,0.1376276448,0.5466621233,1.0332818396,-0.0019858033,0.0003338355,-0.0034163086,-0.0000040656,0.0000000000,0.0630753148,0.0701054469,-1.951,-2,0.0672643537
74.250158,2.2708508408,2.2656896237,-0.0127974228,-0.0571466907,0.0053368649,0.0443492680,-0.0468649582,-0.0091029151,-0.1629811214,0.1251585289,0.5466504694,1.0332000142,-0.0019638103,0.0012644484,-0.0030239556,-0.0000038554,0.0000000000,0.0630753148,0.2655341734,-1.445,-2,0.0613074073
74.291916,2.2703310736,2.2672236045,-0.0120969089,-0.0513491860,0.0032652975,0.0392522772,-0.0467289041,-0.0189295514,-0.2358392706,0.1137200717,0.5466389239,1.0331210382,-0.0018954224,0.0025153824,-0.0026764172,-0.0000036444,0.0000000000,0.0630753148,0.5282303008,-0.938,0,0.0560684203
